genome_i,genome_j,phylogroup_i,phylogroup_j,distance
C_10,D4_2,C,D4,0.443610
C_10,D4_3,C,D4,0.345136
C_10,D4_4,C,D4,0.477216
C_10,D4_5,C,D4,0.424284
C_10,D4_6,C,D4,0.299623
C_10,D4_7,C,D4,0.401356
C_10,D4_8,C,D4,0.444394
C_10,D4_9,C,D4,0.458265
C_10,D4_10,C,D4,0.282616
C_10,E1_1,C,E1,0.220986
C_10,E1_2,C,E1,0.215268
C_10,E1_3,C,E1,0.195652
C_10,E1_4,C,E1,0.327969
C_10,E1_5,C,E1,0.245321
C_10,E1_6,C,E1,0.158156
C_10,E1_7,C,E1,0.229693
C_10,E1_8,C,E1,0.251767
C_10,E1_9,C,E1,0.310350
C_10,E1_10,C,E1,0.317326
C_10,E2_1,C,E2,0.320536
C_10,E2_2,C,E2,0.297426
C_10,E2_3,C,E2,0.362159
C_10,E2_4,C,E2,0.346626
C_10,E2_5,C,E2,0.308907
C_10,E2_6,C,E2,0.214852
C_10,E2_7,C,E2,0.293027
C_10,E2_8,C,E2,0.227187
C_10,E2_9,C,E2,0.337118
C_10,E2_10,C,E2,0.431701
C_10,F1_1,C,F1,0.269519
C_10,F1_2,C,F1,0.263422
C_10,F1_3,C,F1,0.185742
C_10,F1_4,C,F1,0.097365
C_10,F1_5,C,F1,0.315431
C_10,F1_6,C,F1,0.288281
C_10,F1_7,C,F1,0.244253
C_10,F1_8,C,F1,0.285667
C_10,F1_9,C,F1,0.195584
C_10,F1_10,C,F1,0.307680
C_10,F2_1,C,F2,0.224141
C_10,F2_2,C,F2,0.211840
C_10,F2_3,C,F2,0.313464
C_10,F2_4,C,F2,0.273271
C_10,F2_5,C,F2,0.303638
C_10,F2_6,C,F2,0.228606
C_10,F2_7,C,F2,0.290020
C_10,F2_8,C,F2,0.248187
C_10,F2_9,C,F2,0.280338
C_10,F2_10,C,F2,0.216300
C_10,G_1,C,G,0.153737
C_10,G_2,C,G,0.150765
C_10,G_3,C,G,0.152970
C_10,G_4,C,G,0.150792
C_10,G_5,C,G,0.147673
C_10,G_6,C,G,0.150863
C_10,G_7,C,G,0.154079
C_10,G_8,C,G,0.151175
C_10,G_9,C,G,0.150517
C_10,G_10,C,G,0.151148
D1_1,D1_2,D1,D1,0.409655
D1_1,D1_3,D1,D1,0.389873
D1_1,D1_4,D1,D1,0.393222
D1_1,D1_5,D1,D1,0.386328
D1_1,D1_6,D1,D1,0.301144
D1_1,D1_7,D1,D1,0.340582
D1_1,D1_8,D1,D1,0.319948
D1_1,D1_9,D1,D1,0.328014
D1_1,D1_10,D1,D1,0.291804
D1_1,D2_1,D1,D2,0.460261
D1_1,D2_2,D1,D2,0.373001
D1_1,D2_3,D1,D2,0.460659
D1_1,D2_4,D1,D2,0.519760
D1_1,D2_5,D1,D2,0.477592
D1_1,D2_6,D1,D2,0.396387
D1_1,D2_7,D1,D2,0.414794
D1_1,D2_8,D1,D2,0.403355
D1_1,D2_9,D1,D2,0.368438
D1_1,D2_10,D1,D2,0.388500
D1_1,D3_1,D1,D3,0.494118
D1_1,D3_2,D1,D3,0.458395
D1_1,D3_3,D1,D3,0.411188
D1_1,D3_4,D1,D3,0.424992
D1_1,D3_5,D1,D3,0.404196
D1_1,D3_6,D1,D3,0.410068
D1_1,D3_7,D1,D3,0.461425
D1_1,D3_8,D1,D3,0.424183
D1_1,D3_9,D1,D3,0.457640
D1_1,D3_10,D1,D3,0.485238
D1_1,D4_1,D1,D4,0.270243
D1_1,D4_2,D1,D4,0.432162
D1_1,D4_3,D1,D4,0.415227
D1_1,D4_4,D1,D4,0.404334
D1_1,D4_5,D1,D4,0.485047
D1_1,D4_6,D1,D4,0.434914
D1_1,D4_7,D1,D4,0.362516
D1_1,D4_8,D1,D4,0.512979
D1_1,D4_9,D1,D4,0.423042
D1_1,D4_10,D1,D4,0.332582
D1_1,E1_1,D1,E1,0.391479
D1_1,E1_2,D1,E1,0.292161
D1_1,E1_3,D1,E1,0.282803
D1_1,E1_4,D1,E1,0.397406
D1_1,E1_5,D1,E1,0.319269
D1_1,E1_6,D1,E1,0.321527
D1_1,E1_7,D1,E1,0.309299
D1_1,E1_8,D1,E1,0.327747
D1_1,E1_9,D1,E1,0.378328
D1_1,E1_10,D1,E1,0.394733
D1_1,E2_1,D1,E2,0.288746
D1_1,E2_2,D1,E2,0.307391
D1_1,E2_3,D1,E2,0.370679
D1_1,E2_4,D1,E2,0.419325
D1_1,E2_5,D1,E2,0.382192
D1_1,E2_6,D1,E2,0.447428
D1_1,E2_7,D1,E2,0.374159
D1_1,E2_8,D1,E2,0.306588
D1_1,E2_9,D1,E2,0.406504
D1_1,E2_10,D1,E2,0.451232
D1_1,F1_1,D1,F1,0.341054
D1_1,F1_2,D1,F1,0.341116
D1_1,F1_3,D1,F1,0.353492
D1_1,F1_4,D1,F1,0.361830
D1_1,F1_5,D1,F1,0.262938
D1_1,F1_6,D1,F1,0.242121
D1_1,F1_7,D1,F1,0.324939
D1_1,F1_8,D1,F1,0.360936
D1_1,F1_9,D1,F1,0.255552
D1_1,F1_10,D1,F1,0.248776
D1_1,F2_1,D1,F2,0.306349
D1_1,F2_2,D1,F2,0.291193
D1_1,F2_3,D1,F2,0.224846
D1_1,F2_4,D1,F2,0.343496
D1_1,F2_5,D1,F2,0.370922
D1_1,F2_6,D1,F2,0.306249
D1_1,F2_7,D1,F2,0.364654
D1_1,F2_8,D1,F2,0.325536
D1_1,F2_9,D1,F2,0.215122
D1_1,F2_10,D1,F2,0.293711
D1_1,G_1,D1,G,0.241859
D1_1,G_2,D1,G,0.240251
D1_1,G_3,D1,G,0.239905
D1_1,G_4,D1,G,0.238499
D1_1,G_5,D1,G,0.238071
D1_1,G_6,D1,G,0.239105
D1_1,G_7,D1,G,0.243865
D1_1,G_8,D1,G,0.238879
D1_1,G_9,D1,G,0.239776
D1_1,G_10,D1,G,0.240034
D1_2,D1_3,D1,D1,0.310738
D1_2,D1_4,D1,D1,0.474512
D1_2,D1_5,D1,D1,0.423007
D1_2,D1_6,D1,D1,0.308993
D1_2,D1_7,D1,D1,0.304085
D1_2,D1_8,D1,D1,0.418381
D1_2,D1_9,D1,D1,0.421245
D1_2,D1_10,D1,D1,0.311097
D1_2,D2_1,D1,D2,0.455073
D1_2,D2_2,D1,D2,0.473150
D1_2,D2_3,D1,D2,0.464159
D1_2,D2_4,D1,D2,0.527809
D1_2,D2_5,D1,D2,0.434337
D1_2,D2_6,D1,D2,0.246201
D1_2,D2_7,D1,D2,0.422117
D1_2,D2_8,D1,D2,0.560089
D1_2,D2_9,D1,D2,0.497467
D1_2,D2_10,D1,D2,0.502383
D1_2,D3_1,D1,D3,0.443093
D1_2,D3_2,D1,D3,0.464862
D1_2,D3_3,D1,D3,0.445577
D1_2,D3_4,D1,D3,0.242589
D1_2,D3_5,D1,D3,0.269488
D1_2,D3_6,D1,D3,0.419133
D1_2,D3_7,D1,D3,0.235524
D1_2,D3_8,D1,D3,0.432138
D1_2,D3_9,D1,D3,0.347715
D1_2,D3_10,D1,D3,0.461938
D1_2,D4_1,D1,D4,0.492158
D1_2,D4_2,D1,D4,0.544419
D1_2,D4_3,D1,D4,0.395450
D1_2,D4_4,D1,D4,0.537465
D1_2,D4_5,D1,D4,0.425409
D1_2,D4_6,D1,D4,0.452292
D1_2,D4_7,D1,D4,0.467239
D1_2,D4_8,D1,D4,0.615672
D1_2,D4_9,D1,D4,0.519099
D1_2,D4_10,D1,D4,0.392680
D1_2,E1_1,D1,E1,0.401724
D1_2,E1_2,D1,E1,0.304838
D1_2,E1_3,D1,E1,0.288592
D1_2,E1_4,D1,E1,0.283281
D1_2,E1_5,D1,E1,0.326951
D1_2,E1_6,D1,E1,0.328394
D1_2,E1_7,D1,E1,0.315730
D1_2,E1_8,D1,E1,0.333494
D1_2,E1_9,D1,E1,0.390521
D1_2,E1_10,D1,E1,0.403974
D1_2,E2_1,D1,E2,0.398953
D1_2,E2_2,D1,E2,0.381940
D1_2,E2_3,D1,E2,0.436841
D1_2,E2_4,D1,E2,0.362429
D1_2,E2_5,D1,E2,0.209182
D1_2,E2_6,D1,E2,0.453078
D1_2,E2_7,D1,E2,0.386371
D1_2,E2_8,D1,E2,0.311657
D1_2,E2_9,D1,E2,0.356431
D1_2,E2_10,D1,E2,0.503608
D1_2,F1_1,D1,F1,0.350119
D1_2,F1_2,D1,F1,0.316182
D1_2,F1_3,D1,F1,0.363722
D1_2,F1_4,D1,F1,0.366567
D1_2,F1_5,D1,F1,0.397497
D1_2,F1_6,D1,F1,0.367527
D1_2,F1_7,D1,F1,0.329631
D1_2,F1_8,D1,F1,0.245136
D1_2,F1_9,D1,F1,0.285384
D1_2,F1_10,D1,F1,0.390251
D1_2,F2_1,D1,F2,0.201386
D1_2,F2_2,D1,F2,0.300818
D1_2,F2_3,D1,F2,0.392968
D1_2,F2_4,D1,F2,0.353324
D1_2,F2_5,D1,F2,0.380165
D1_2,F2_6,D1,F2,0.317887
D1_2,F2_7,D1,F2,0.371940
D1_2,F2_8,D1,F2,0.334777
D1_2,F2_9,D1,F2,0.361164
D1_2,F2_10,D1,F2,0.304711
D1_2,G_1,D1,G,0.250000
D1_2,G_2,D1,G,0.249283
D1_2,G_3,D1,G,0.249536
D1_2,G_4,D1,G,0.247256
D1_2,G_5,D1,G,0.245647
D1_2,G_6,D1,G,0.247553
D1_2,G_7,D1,G,0.250211
D1_2,G_8,D1,G,0.247931
D1_2,G_9,D1,G,0.247339
D1_2,G_10,D1,G,0.247593
D1_3,D1_4,D1,D1,0.395762
D1_3,D1_5,D1,D1,0.405759
D1_3,D1_6,D1,D1,0.283140
D1_3,D1_7,D1,D1,0.325040
D1_3,D1_8,D1,D1,0.399815
D1_3,D1_9,D1,D1,0.362099
D1_3,D1_10,D1,D1,0.290918
D1_3,D2_1,D1,D2,0.374745
D1_3,D2_2,D1,D2,0.399907
D1_3,D2_3,D1,D2,0.384435
D1_3,D2_4,D1,D2,0.464672
D1_3,D2_5,D1,D2,0.488575
D1_3,D2_6,D1,D2,0.325803
D1_3,D2_7,D1,D2,0.352361
D1_3,D2_8,D1,D2,0.536844
D1_3,D2_9,D1,D2,0.420892
D1_3,D2_10,D1,D2,0.487150
D1_3,D3_1,D1,D3,0.358479
D1_3,D3_2,D1,D3,0.448586
D1_3,D3_3,D1,D3,0.427422
D1_3,D3_4,D1,D3,0.409363
D1_3,D3_5,D1,D3,0.395342
D1_3,D3_6,D1,D3,0.398577
D1_3,D3_7,D1,D3,0.342383
D1_3,D3_8,D1,D3,0.411692
D1_3,D3_9,D1,D3,0.361208
D1_3,D3_10,D1,D3,0.378641
D1_3,D4_1,D1,D4,0.474033
D1_3,D4_2,D1,D4,0.468009
D1_3,D4_3,D1,D4,0.310604
D1_3,D4_4,D1,D4,0.519412
D1_3,D4_5,D1,D4,0.472468
D1_3,D4_6,D1,D4,0.370988
D1_3,D4_7,D1,D4,0.449139
D1_3,D4_8,D1,D4,0.582512
D1_3,D4_9,D1,D4,0.501227
D1_3,D4_10,D1,D4,0.370633
D1_3,E1_1,D1,E1,0.378459
D1_3,E1_2,D1,E1,0.265238
D1_3,E1_3,D1,E1,0.263749
D1_3,E1_4,D1,E1,0.383224
D1_3,E1_5,D1,E1,0.303886
D1_3,E1_6,D1,E1,0.234332
D1_3,E1_7,D1,E1,0.291701
D1_3,E1_8,D1,E1,0.311126
D1_3,E1_9,D1,E1,0.366077
D1_3,E1_10,D1,E1,0.344739
D1_3,E2_1,D1,E2,0.378180
D1_3,E2_2,D1,E2,0.361164
D1_3,E2_3,D1,E2,0.414115
D1_3,E2_4,D1,E2,0.299638
D1_3,E2_5,D1,E2,0.299147
D1_3,E2_6,D1,E2,0.372009
D1_3,E2_7,D1,E2,0.301325
D1_3,E2_8,D1,E2,0.291221
D1_3,E2_9,D1,E2,0.263968
D1_3,E2_10,D1,E2,0.484418
D1_3,F1_1,D1,F1,0.329577
D1_3,F1_2,D1,F1,0.219110
D1_3,F1_3,D1,F1,0.267636
D1_3,F1_4,D1,F1,0.295664
D1_3,F1_5,D1,F1,0.375607
D1_3,F1_6,D1,F1,0.346099
D1_3,F1_7,D1,F1,0.307429
D1_3,F1_8,D1,F1,0.173453
D1_3,F1_9,D1,F1,0.261621
D1_3,F1_10,D1,F1,0.368661
D1_3,F2_1,D1,F2,0.184095
D1_3,F2_2,D1,F2,0.274950
D1_3,F2_3,D1,F2,0.371464
D1_3,F2_4,D1,F2,0.330435
D1_3,F2_5,D1,F2,0.357810
D1_3,F2_6,D1,F2,0.261941
D1_3,F2_7,D1,F2,0.352202
D1_3,F2_8,D1,F2,0.311350
D1_3,F2_9,D1,F2,0.340599
D1_3,F2_10,D1,F2,0.280352
D1_3,G_1,D1,G,0.225193
D1_3,G_2,D1,G,0.223878
D1_3,G_3,D1,G,0.224126
D1_3,G_4,D1,G,0.223003
D1_3,G_5,D1,G,0.220124
D1_3,G_6,D1,G,0.220888
D1_3,G_7,D1,G,0.224829
D1_3,G_8,D1,G,0.222775
D1_3,G_9,D1,G,0.220944
D1_3,G_10,D1,G,0.223041
D1_4,D1_5,D1,D1,0.484583
D1_4,D1_6,D1,D1,0.373358
D1_4,D1_7,D1,D1,0.407941
D1_4,D1_8,D1,D1,0.392724
D1_4,D1_9,D1,D1,0.324455
D1_4,D1_10,D1,D1,0.325919
D1_4,D2_1,D1,D2,0.536685
D1_4,D2_2,D1,D2,0.283353
D1_4,D2_3,D1,D2,0.376975
D1_4,D2_4,D1,D2,0.399322
D1_4,D2_5,D1,D2,0.481016
D1_4,D2_6,D1,D2,0.438702
D1_4,D2_7,D1,D2,0.482380
D1_4,D2_8,D1,D2,0.572136
D1_4,D2_9,D1,D2,0.271138
D1_4,D2_10,D1,D2,0.524108
D1_4,D3_1,D1,D3,0.552999
D1_4,D3_2,D1,D3,0.520872
D1_4,D3_3,D1,D3,0.499783
D1_4,D3_4,D1,D3,0.485998
D1_4,D3_5,D1,D3,0.467880
D1_4,D3_6,D1,D3,0.478127
D1_4,D3_7,D1,D3,0.401199
D1_4,D3_8,D1,D3,0.485096
D1_4,D3_9,D1,D3,0.519954
D1_4,D3_10,D1,D3,0.547479
D1_4,D4_1,D1,D4,0.422802
D1_4,D4_2,D1,D4,0.452889
D1_4,D4_3,D1,D4,0.482370
D1_4,D4_4,D1,D4,0.518043
D1_4,D4_5,D1,D4,0.541678
D1_4,D4_6,D1,D4,0.286352
D1_4,D4_7,D1,D4,0.373490
D1_4,D4_8,D1,D4,0.479707
D1_4,D4_9,D1,D4,0.452746
D1_4,D4_10,D1,D4,0.379687
D1_4,E1_1,D1,E1,0.401538
D1_4,E1_2,D1,E1,0.303580
D1_4,E1_3,D1,E1,0.356260
D1_4,E1_4,D1,E1,0.464824
D1_4,E1_5,D1,E1,0.395682
D1_4,E1_6,D1,E1,0.273196
D1_4,E1_7,D1,E1,0.382816
D1_4,E1_8,D1,E1,0.399599
D1_4,E1_9,D1,E1,0.451435
D1_4,E1_10,D1,E1,0.355954
D1_4,E2_1,D1,E2,0.453032
D1_4,E2_2,D1,E2,0.438713
D1_4,E2_3,D1,E2,0.414910
D1_4,E2_4,D1,E2,0.483980
D1_4,E2_5,D1,E2,0.450216
D1_4,E2_6,D1,E2,0.362113
D1_4,E2_7,D1,E2,0.335041
D1_4,E2_8,D1,E2,0.380960
D1_4,E2_9,D1,E2,0.478038
D1_4,E2_10,D1,E2,0.551445
D1_4,F1_1,D1,F1,0.416578
D1_4,F1_2,D1,F1,0.414541
D1_4,F1_3,D1,F1,0.231988
D1_4,F1_4,D1,F1,0.296788
D1_4,F1_5,D1,F1,0.418318
D1_4,F1_6,D1,F1,0.256884
D1_4,F1_7,D1,F1,0.398272
D1_4,F1_8,D1,F1,0.433595
D1_4,F1_9,D1,F1,0.355105
D1_4,F1_10,D1,F1,0.349348
D1_4,F2_1,D1,F2,0.382050
D1_4,F2_2,D1,F2,0.368975
D1_4,F2_3,D1,F2,0.275868
D1_4,F2_4,D1,F2,0.416438
D1_4,F2_5,D1,F2,0.444245
D1_4,F2_6,D1,F2,0.274992
D1_4,F2_7,D1,F2,0.431550
D1_4,F2_8,D1,F2,0.398551
D1_4,F2_9,D1,F2,0.318742
D1_4,F2_10,D1,F2,0.369340
D1_4,G_1,D1,G,0.322607
D1_4,G_2,D1,G,0.319417
D1_4,G_3,D1,G,0.321584
D1_4,G_4,D1,G,0.319197
D1_4,G_5,D1,G,0.318270
D1_4,G_6,D1,G,0.319696
D1_4,G_7,D1,G,0.322997
D1_4,G_8,D1,G,0.320660
D1_4,G_9,D1,G,0.320660
D1_4,G_10,D1,G,0.320880
D1_5,D1_6,D1,D1,0.250969
D1_5,D1_7,D1,D1,0.357369
D1_5,D1_8,D1,D1,0.424358
D1_5,D1_9,D1,D1,0.429351
D1_5,D1_10,D1,D1,0.316114
D1_5,D2_1,D1,D2,0.438338
D1_5,D2_2,D1,D2,0.437509
D1_5,D2_3,D1,D2,0.479295
D1_5,D2_4,D1,D2,0.469876
D1_5,D2_5,D1,D2,0.377052
D1_5,D2_6,D1,D2,0.344718
D1_5,D2_7,D1,D2,0.433066
D1_5,D2_8,D1,D2,0.503250
D1_5,D2_9,D1,D2,0.418700
D1_5,D2_10,D1,D2,0.453025
D1_5,D3_1,D1,D3,0.507280
D1_5,D3_2,D1,D3,0.341549
D1_5,D3_3,D1,D3,0.450928
D1_5,D3_4,D1,D3,0.356599
D1_5,D3_5,D1,D3,0.420578
D1_5,D3_6,D1,D3,0.350813
D1_5,D3_7,D1,D3,0.475540
D1_5,D3_8,D1,D3,0.435913
D1_5,D3_9,D1,D3,0.472513
D1_5,D3_10,D1,D3,0.395194
D1_5,D4_1,D1,D4,0.437698
D1_5,D4_2,D1,D4,0.488379
D1_5,D4_3,D1,D4,0.430412
D1_5,D4_4,D1,D4,0.481254
D1_5,D4_5,D1,D4,0.499855
D1_5,D4_6,D1,D4,0.426182
D1_5,D4_7,D1,D4,0.476520
D1_5,D4_8,D1,D4,0.515482
D1_5,D4_9,D1,D4,0.436879
D1_5,D4_10,D1,D4,0.431818
D1_5,E1_1,D1,E1,0.208981
D1_5,E1_2,D1,E1,0.318123
D1_5,E1_3,D1,E1,0.300164
D1_5,E1_4,D1,E1,0.412647
D1_5,E1_5,D1,E1,0.338560
D1_5,E1_6,D1,E1,0.341865
D1_5,E1_7,D1,E1,0.327517
D1_5,E1_8,D1,E1,0.346099
D1_5,E1_9,D1,E1,0.399660
D1_5,E1_10,D1,E1,0.408336
D1_5,E2_1,D1,E2,0.330709
D1_5,E2_2,D1,E2,0.377036
D1_5,E2_3,D1,E2,0.446212
D1_5,E2_4,D1,E2,0.433268
D1_5,E2_5,D1,E2,0.326821
D1_5,E2_6,D1,E2,0.253421
D1_5,E2_7,D1,E2,0.393283
D1_5,E2_8,D1,E2,0.316669
D1_5,E2_9,D1,E2,0.422533
D1_5,E2_10,D1,E2,0.503036
D1_5,F1_1,D1,F1,0.359899
D1_5,F1_2,D1,F1,0.358682
D1_5,F1_3,D1,F1,0.373371
D1_5,F1_4,D1,F1,0.304511
D1_5,F1_5,D1,F1,0.403852
D1_5,F1_6,D1,F1,0.382959
D1_5,F1_7,D1,F1,0.342821
D1_5,F1_8,D1,F1,0.378366
D1_5,F1_9,D1,F1,0.299507
D1_5,F1_10,D1,F1,0.400865
D1_5,F2_1,D1,F2,0.324875
D1_5,F2_2,D1,F2,0.313598
D1_5,F2_3,D1,F2,0.404773
D1_5,F2_4,D1,F2,0.361006
D1_5,F2_5,D1,F2,0.299065
D1_5,F2_6,D1,F2,0.326122
D1_5,F2_7,D1,F2,0.379984
D1_5,F2_8,D1,F2,0.262611
D1_5,F2_9,D1,F2,0.375196
D1_5,F2_10,D1,F2,0.314444
D1_5,G_1,D1,G,0.262336
D1_5,G_2,D1,G,0.262196
D1_5,G_3,D1,G,0.260410
D1_5,G_4,D1,G,0.258737
D1_5,G_5,D1,G,0.257734
D1_5,G_6,D1,G,0.259899
D1_5,G_7,D1,G,0.263987
D1_5,G_8,D1,G,0.258238
D1_5,G_9,D1,G,0.259116
D1_5,G_10,D1,G,0.259365
D1_6,D1_7,D1,D1,0.226939
D1_6,D1_8,D1,D1,0.309706
D1_6,D1_9,D1,D1,0.314031
D1_6,D1_10,D1,D1,0.190360
D1_6,D2_1,D1,D2,0.384066
D1_6,D2_2,D1,D2,0.375059
D1_6,D2_3,D1,D2,0.368148
D1_6,D2_4,D1,D2,0.414035
D1_6,D2_5,D1,D2,0.351899
D1_6,D2_6,D1,D2,0.282838
D1_6,D2_7,D1,D2,0.316105
D1_6,D2_8,D1,D2,0.470727
D1_6,D2_9,D1,D2,0.402059
D1_6,D2_10,D1,D2,0.414556
D1_6,D3_1,D1,D3,0.403412
D1_6,D3_2,D1,D3,0.316165
D1_6,D3_3,D1,D3,0.344278
D1_6,D3_4,D1,D3,0.277142
D1_6,D3_5,D1,D3,0.306096
D1_6,D3_6,D1,D3,0.311758
D1_6,D3_7,D1,D3,0.368182
D1_6,D3_8,D1,D3,0.323591
D1_6,D3_9,D1,D3,0.365608
D1_6,D3_10,D1,D3,0.369190
D1_6,D4_1,D1,D4,0.398553
D1_6,D4_2,D1,D4,0.453570
D1_6,D4_3,D1,D4,0.310507
D1_6,D4_4,D1,D4,0.444145
D1_6,D4_5,D1,D4,0.398584
D1_6,D4_6,D1,D4,0.347916
D1_6,D4_7,D1,D4,0.370016
D1_6,D4_8,D1,D4,0.482547
D1_6,D4_9,D1,D4,0.410444
D1_6,D4_10,D1,D4,0.314559
D1_6,E1_1,D1,E1,0.215131
D1_6,E1_2,D1,E1,0.177018
D1_6,E1_3,D1,E1,0.160793
D1_6,E1_4,D1,E1,0.296594
D1_6,E1_5,D1,E1,0.205649
D1_6,E1_6,D1,E1,0.209847
D1_6,E1_7,D1,E1,0.191397
D1_6,E1_8,D1,E1,0.212616
D1_6,E1_9,D1,E1,0.274813
D1_6,E1_10,D1,E1,0.288611
D1_6,E2_1,D1,E2,0.288108
D1_6,E2_2,D1,E2,0.266922
D1_6,E2_3,D1,E2,0.331460
D1_6,E2_4,D1,E2,0.314764
D1_6,E2_5,D1,E2,0.275095
D1_6,E2_6,D1,E2,0.281928
D1_6,E2_7,D1,E2,0.269646
D1_6,E2_8,D1,E2,0.190749
D1_6,E2_9,D1,E2,0.304447
D1_6,E2_10,D1,E2,0.405463
D1_6,F1_1,D1,F1,0.234476
D1_6,F1_2,D1,F1,0.226280
D1_6,F1_3,D1,F1,0.245442
D1_6,F1_4,D1,F1,0.236102
D1_6,F1_5,D1,F1,0.284700
D1_6,F1_6,D1,F1,0.251892
D1_6,F1_7,D1,F1,0.210635
D1_6,F1_8,D1,F1,0.249453
D1_6,F1_9,D1,F1,0.158128
D1_6,F1_10,D1,F1,0.275232
D1_6,F2_1,D1,F2,0.187870
D1_6,F2_2,D1,F2,0.175088
D1_6,F2_3,D1,F2,0.278403
D1_6,F2_4,D1,F2,0.233265
D1_6,F2_5,D1,F2,0.264176
D1_6,F2_6,D1,F2,0.188121
D1_6,F2_7,D1,F2,0.256040
D1_6,F2_8,D1,F2,0.212579
D1_6,F2_9,D1,F2,0.244166
D1_6,F2_10,D1,F2,0.176150
D1_6,G_1,D1,G,0.114540
D1_6,G_2,D1,G,0.113208
D1_6,G_3,D1,G,0.112402
D1_6,G_4,D1,G,0.111515
D1_6,G_5,D1,G,0.107916
D1_6,G_6,D1,G,0.110930
D1_6,G_7,D1,G,0.114938
D1_6,G_8,D1,G,0.111212
D1_6,G_9,D1,G,0.109838
D1_6,G_10,D1,G,0.111192
D1_7,D1_8,D1,D1,0.350079
D1_7,D1_9,D1,D1,0.353175
D1_7,D1_10,D1,D1,0.236623
D1_7,D2_1,D1,D2,0.420380
D1_7,D2_2,D1,D2,0.411053
D1_7,D2_3,D1,D2,0.395824
D1_7,D2_4,D1,D2,0.466982
D1_7,D2_5,D1,D2,0.320898
D1_7,D2_6,D1,D2,0.334082
D1_7,D2_7,D1,D2,0.258812
D1_7,D2_8,D1,D2,0.501733
D1_7,D2_9,D1,D2,0.438327
D1_7,D2_10,D1,D2,0.355478
D1_7,D3_1,D1,D3,0.435661
D1_7,D3_2,D1,D3,0.353902
D1_7,D3_3,D1,D3,0.379337
D1_7,D3_4,D1,D3,0.287389
D1_7,D3_5,D1,D3,0.247332
D1_7,D3_6,D1,D3,0.346313
D1_7,D3_7,D1,D3,0.363722
D1_7,D3_8,D1,D3,0.360544
D1_7,D3_9,D1,D3,0.352017
D1_7,D3_10,D1,D3,0.430108
D1_7,D4_1,D1,D4,0.430472
D1_7,D4_2,D1,D4,0.481302
D1_7,D4_3,D1,D4,0.349045
D1_7,D4_4,D1,D4,0.477942
D1_7,D4_5,D1,D4,0.352839
D1_7,D4_6,D1,D4,0.386364
D1_7,D4_7,D1,D4,0.404311
D1_7,D4_8,D1,D4,0.553758
D1_7,D4_9,D1,D4,0.457164
D1_7,D4_10,D1,D4,0.282234
D1_7,E1_1,D1,E1,0.326080
D1_7,E1_2,D1,E1,0.220621
D1_7,E1_3,D1,E1,0.168375
D1_7,E1_4,D1,E1,0.187816
D1_7,E1_5,D1,E1,0.249032
D1_7,E1_6,D1,E1,0.251348
D1_7,E1_7,D1,E1,0.233771
D1_7,E1_8,D1,E1,0.252819
D1_7,E1_9,D1,E1,0.313853
D1_7,E1_10,D1,E1,0.326227
D1_7,E2_1,D1,E2,0.328030
D1_7,E2_2,D1,E2,0.307617
D1_7,E2_3,D1,E2,0.317489
D1_7,E2_4,D1,E2,0.294583
D1_7,E2_5,D1,E2,0.312683
D1_7,E2_6,D1,E2,0.387885
D1_7,E2_7,D1,E2,0.309593
D1_7,E2_8,D1,E2,0.228552
D1_7,E2_9,D1,E2,0.345014
D1_7,E2_10,D1,E2,0.436925
D1_7,F1_1,D1,F1,0.273150
D1_7,F1_2,D1,F1,0.269680
D1_7,F1_3,D1,F1,0.285691
D1_7,F1_4,D1,F1,0.295093
D1_7,F1_5,D1,F1,0.321631
D1_7,F1_6,D1,F1,0.291289
D1_7,F1_7,D1,F1,0.185172
D1_7,F1_8,D1,F1,0.294311
D1_7,F1_9,D1,F1,0.203845
D1_7,F1_10,D1,F1,0.313933
D1_7,F2_1,D1,F2,0.230953
D1_7,F2_2,D1,F2,0.218123
D1_7,F2_3,D1,F2,0.318587
D1_7,F2_4,D1,F2,0.274314
D1_7,F2_5,D1,F2,0.302728
D1_7,F2_6,D1,F2,0.232079
D1_7,F2_7,D1,F2,0.294427
D1_7,F2_8,D1,F2,0.253952
D1_7,F2_9,D1,F2,0.285076
D1_7,F2_10,D1,F2,0.221040
D1_7,G_1,D1,G,0.161376
D1_7,G_2,D1,G,0.160702
D1_7,G_3,D1,G,0.161262
D1_7,G_4,D1,G,0.158772
D1_7,G_5,D1,G,0.156333
D1_7,G_6,D1,G,0.158837
D1_7,G_7,D1,G,0.162033
D1_7,G_8,D1,G,0.158175
D1_7,G_9,D1,G,0.159155
D1_7,G_10,D1,G,0.160106
D1_8,D1_9,D1,D1,0.307278
D1_8,D1_10,D1,D1,0.315918
D1_8,D2_1,D1,D2,0.485414
D1_8,D2_2,D1,D2,0.403784
D1_8,D2_3,D1,D2,0.469746
D1_8,D2_4,D1,D2,0.529620
D1_8,D2_5,D1,D2,0.506251
D1_8,D2_6,D1,D2,0.405741
D1_8,D2_7,D1,D2,0.405534
D1_8,D2_8,D1,D2,0.547936
D1_8,D2_9,D1,D2,0.452594
D1_8,D2_10,D1,D2,0.466203
D1_8,D3_1,D1,D3,0.498262
D1_8,D3_2,D1,D3,0.364081
D1_8,D3_3,D1,D3,0.448286
D1_8,D3_4,D1,D3,0.427619
D1_8,D3_5,D1,D3,0.409594
