accession	contig_count
GB_GCA_019058425.1	195
GB_GCA_019262145.1	1
GB_GCA_900314605.1	107
GB_GCA_902385155.1	67
GB_GCA_902386085.1	207
GB_GCA_902593945.1	35
GB_GCA_902631105.1	54
GB_GCA_902759165.1	206
GB_GCA_902774705.1	218
GB_GCA_902775725.1	53
GB_GCA_902781365.1	254
GB_GCA_902785855.1	149
GB_GCA_903828955.1	35
GB_GCA_903837985.1	296
GB_GCA_903864915.1	13
GB_GCA_903868225.1	119
GB_GCA_903883005.1	75
GB_GCA_903893145.1	304
GB_GCA_903918355.1	110
GB_GCA_905067535.1	105
GB_GCA_905182715.1	36
GB_GCA_905182725.1	112
GB_GCA_905211115.1	52
GB_GCA_905612275.1	56
GB_GCA_905612485.1	50
GB_GCA_905616385.1	45
RS_GCF_000011185.1	1
RS_GCF_000011205.1	1
RS_GCF_000011585.1	1
RS_GCF_000017225.1	1
RS_GCF_000022385.1	1
RS_GCF_000023985.1	2
RS_GCF_000025525.1	2
RS_GCF_000148385.1	1
RS_GCF_000189795.1	44
RS_GCF_000190095.1	37
RS_GCF_000193375.1	1
RS_GCF_000194625.1	1
RS_GCF_000230955.2	2
RS_GCF_000234805.1	1
RS_GCF_000304355.2	1
RS_GCF_000336715.1	198
RS_GCF_000337275.1	84
RS_GCF_000337515.1	24
RS_GCF_000337615.1	115
RS_GCF_000685155.1	72
RS_GCF_000710615.1	13
RS_GCF_000746205.1	45
RS_GCF_000747605.1	13
RS_GCF_000765475.1	15
RS_GCF_000966265.1	23
RS_GCF_000968395.2	1
RS_GCF_000970265.1	1
RS_GCF_000978945.1	208
RS_GCF_000978955.1	245
RS_GCF_001280455.1	17
RS_GCF_001402945.1	296
RS_GCF_002194565.1	9
RS_GCF_002215285.1	277
RS_GCF_002252815.1	83
RS_GCF_002252865.1	28
RS_GCF_002787055.1	1
RS_GCF_003697815.1	104
RS_GCF_003722075.1	18
RS_GCF_003841505.1	48
RS_GCF_003852135.1	1
RS_GCF_003852175.1	1
RS_GCF_003948265.1	51
RS_GCF_003977755.1	14
RS_GCF_004340645.1	1
RS_GCF_005435225.1	147
RS_GCF_008245225.1	99
RS_GCF_008729095.1	5
RS_GCF_008806915.1	6
RS_GCF_009617975.1	1
RS_GCF_009663395.1	3
RS_GCF_009674605.1	3
RS_GCF_009741785.1	109
RS_GCF_009831555.1	362
RS_GCF_011043775.1	22
RS_GCF_014635105.1	21
RS_GCF_016757965.1	32
RS_GCF_017352155.1	1
RS_GCF_017612575.1	85
RS_GCF_017873815.1	64
RS_GCF_018495055.1	9
RS_GCF_018784305.1	100
RS_GCF_019061225.1	11
RS_GCF_900036045.1	1
RS_GCF_900083515.1	1
RS_GCF_900095385.1	70
RS_GCF_900107665.1	13
RS_GCF_900108165.1	12
RS_GCF_900110865.1	15
RS_GCF_900113615.1	40
RS_GCF_900142335.1	14
RS_GCF_900774285.1	45
RS_GCF_905220655.1	8
GB_GCA_000350305.1	1
GB_GCA_000806095.1	23
GB_GCA_000965745.1	1
GB_GCA_001315925.1	118
GB_GCA_001316025.1	58
GB_GCA_001316285.1	20
GB_GCA_001508175.1	102
GB_GCA_001563805.1	251
GB_GCA_001564205.1	160
GB_GCA_001629185.2	83
GB_GCA_001717005.1	114
GB_GCA_001723845.1	304
GB_GCA_001786395.1	387
GB_GCA_001871535.1	118
GB_GCA_001875355.1	30
GB_GCA_001917505.1	84
GB_GCA_001940645.1	157
GB_GCA_001940725.1	177
GB_GCA_001940755.1	225
GB_GCA_002170075.2	40
GB_GCA_002172355.2	46
GB_GCA_002204695.1	7
GB_GCA_002256575.1	249
GB_GCA_002494625.1	25
GB_GCA_002494645.1	90
GB_GCA_002495315.1	123
GB_GCA_002495395.1	141
GB_GCA_002495645.1	171
GB_GCA_002496095.1	380
GB_GCA_002496325.1	92
GB_GCA_002496355.1	264
GB_GCA_002496595.1	310
GB_GCA_002496985.1	354
GB_GCA_002497765.1	142
GB_GCA_002498185.1	338
GB_GCA_002498445.1	228
GB_GCA_002498535.1	314
GB_GCA_002498785.1	160
GB_GCA_002498925.1	147
GB_GCA_002499405.1	88
GB_GCA_002499715.1	180
GB_GCA_002501605.1	87
GB_GCA_002501885.1	172
GB_GCA_002502045.1	19
GB_GCA_002502205.1	208
GB_GCA_002502335.1	314
GB_GCA_002502385.1	220
GB_GCA_002502545.1	135
GB_GCA_002502765.1	101
GB_GCA_002502805.1	428
GB_GCA_002503015.1	119
GB_GCA_002503105.1	139
GB_GCA_002504725.1	65
GB_GCA_002505035.1	87
GB_GCA_002505525.1	106
GB_GCA_002505825.1	254
GB_GCA_002506015.1	387
GB_GCA_002506405.1	148
GB_GCA_002506585.1	47
GB_GCA_002506595.1	215
GB_GCA_002506665.1	236
GB_GCA_002508395.1	248
GB_GCA_002508425.1	233
GB_GCA_002509175.1	372
GB_GCA_002686035.1	67
GB_GCA_002686215.1	180
GB_GCA_002686355.1	32
GB_GCA_002687775.1	20
GB_GCA_002688315.1	15
GB_GCA_002688355.1	32
GB_GCA_002689105.1	96
GB_GCA_002698885.1	39
GB_GCA_002702035.1	43
GB_GCA_002703125.1	60
GB_GCA_002706635.1	47
GB_GCA_002713205.1	21
GB_GCA_002719635.1	38
GB_GCA_002728595.1	49
GB_GCA_002728885.1	23
GB_GCA_002731905.1	53
GB_GCA_002762845.1	91
GB_GCA_002825535.1	390
GB_GCA_003009755.1	63
GB_GCA_003019615.1	169
GB_GCA_003021015.1	95
GB_GCA_003021105.1	49
GB_GCA_003021305.1	131
GB_GCA_003023485.1	177
GB_GCA_003139715.1	197
GB_GCA_003139895.1	149
GB_GCA_003153815.1	340
GB_GCA_003156955.1	236
GB_GCA_003157915.1	272
GB_GCA_003160755.1	344
GB_GCA_003162175.1	80
GB_GCA_003162615.1	246
GB_GCA_003162745.1	300
GB_GCA_003169565.1	261
GB_GCA_003266075.1	552
GB_GCA_003266175.1	58
GB_GCA_003352265.1	8
GB_GCA_003553085.1	184
GB_GCA_003557205.1	116
GB_GCA_003564925.1	119
GB_GCA_003565715.1	180
GB_GCA_003584605.1	1
GB_GCA_003601725.1	100
GB_GCA_003648985.1	59
GB_GCA_003649685.1	140
GB_GCA_003650905.1	254
GB_GCA_003660865.1	130
GB_GCA_003661525.1	155
GB_GCA_003663045.1	162
GB_GCA_003663175.1	95
GB_GCA_003693875.1	47
GB_GCA_004015825.1	60
GB_GCA_005877475.1	134
GB_GCA_005924185.1	94
GB_GCA_007050085.1	423
GB_GCA_007050095.1	398
GB_GCA_007050175.1	270
GB_GCA_007116795.1	99
GB_GCA_007116915.1	99
GB_GCA_007117095.1	127
GB_GCA_007129655.1	159
GB_GCA_007130035.1	80
GB_GCA_007134425.1	195
GB_GCA_008080995.1	65
GB_GCA_009778265.1	177
GB_GCA_009887195.1	176
GB_GCA_009889555.1	275
GB_GCA_009889605.1	621
GB_GCA_009903875.1	204
GB_GCA_009992525.1	283
GB_GCA_009993835.1	14
GB_GCA_009995085.1	28
GB_GCA_010028385.1	208
GB_GCA_010030425.1	223
GB_GCA_011040285.1	203
GB_GCA_011048835.1	139
GB_GCA_011051215.1	1
GB_GCA_011056255.1	103
GB_GCA_011329225.1	14
GB_GCA_011331095.1	135
GB_GCA_011334515.1	30
GB_GCA_011358085.1	176
GB_GCA_011358535.1	135
GB_GCA_011358645.1	130
GB_GCA_011361745.1	71
GB_GCA_011362245.1	296
GB_GCA_011362255.1	169
GB_GCA_011364015.1	110
GB_GCA_011364225.1	64
GB_GCA_011364305.1	308
GB_GCA_011364685.1	152
GB_GCA_011364965.1	21
GB_GCA_011365025.1	109
GB_GCA_011369755.1	172
GB_GCA_011370445.1	137
GB_GCA_011375775.1	93
GB_GCA_011380285.1	141
GB_GCA_011524855.1	136
GB_GCA_011605835.1	144
GB_GCA_011605875.1	73
GB_GCA_012510335.1	398
GB_GCA_012511245.1	365
GB_GCA_012518265.1	108
GB_GCA_012799835.1	296
GB_GCA_012838075.1	54
GB_GCA_013153395.1	49
GB_GCA_013329055.1	26
GB_GCA_013329085.1	300
GB_GCA_013329165.1	108
GB_GCA_013329425.1	279
GB_GCA_013329715.1	10
GB_GCA_013330565.1	263
GB_GCA_013331115.1	406
GB_GCA_013331315.1	319
GB_GCA_013331335.1	329
GB_GCA_013331375.1	280
GB_GCA_013331805.1	86
GB_GCA_013390485.1	17
GB_GCA_013867245.1	179
GB_GCA_013867285.1	112
GB_GCA_014237125.1	288
GB_GCA_014361105.1	65
GB_GCA_014384685.1	311
GB_GCA_014728835.1	98
GB_GCA_014729055.1	878
GB_GCA_015062805.1	65
GB_GCA_015062905.1	102
GB_GCA_015063185.1	52
GB_GCA_015063225.1	41
GB_GCA_015520075.1	65
GB_GCA_015520115.1	318
GB_GCA_015521765.1	76
GB_GCA_015521795.1	38
GB_GCA_015523685.1	227
GB_GCA_015656755.1	181
GB_GCA_015661855.1	167
GB_GCA_015663075.1	99
GB_GCA_015663335.1	247
GB_GCA_016177025.1	24
GB_GCA_016178405.1	87
GB_GCA_016179995.1	139
GB_GCA_016180375.1	229
GB_GCA_016180665.1	155
GB_GCA_016181345.1	151
GB_GCA_016181895.1	25
GB_GCA_016188175.1	121
GB_GCA_016188215.1	16
GB_GCA_016190055.1	63
GB_GCA_016202305.1	56
GB_GCA_016202795.1	135
GB_GCA_016202865.1	75
GB_GCA_016203225.1	15
GB_GCA_016219465.1	109
GB_GCA_016281925.1	122
GB_GCA_016286945.1	207
GB_GCA_016290485.1	138
GB_GCA_016550385.1	903
GB_GCA_016550405.1	357
GB_GCA_016777165.1	49
GB_GCA_016784105.1	71
GB_GCA_016839275.1	239
GB_GCA_016839315.1	342
GB_GCA_016839665.1	399
GB_GCA_016839705.1	97
GB_GCA_016840165.1	105
GB_GCA_016840285.1	174
GB_GCA_016840305.1	784
GB_GCA_016932735.1	11
GB_GCA_016935475.1	191
GB_GCA_016939415.1	56
GB_GCA_017410345.1	63
GB_GCA_017601165.1	189
GB_GCA_017608545.1	118
GB_GCA_017609415.1	16
GB_GCA_017610525.1	207
GB_GCA_018220935.1	37
GB_GCA_018239015.1	491
GB_GCA_018263395.1	22
GB_GCA_018302225.1	21
GB_GCA_018302485.1	45
GB_GCA_018302745.1	56
GB_GCA_018303935.1	49
GB_GCA_018304385.1	74
GB_GCA_018304445.1	71
GB_GCA_018304465.1	15
GB_GCA_018397055.1	135
GB_GCA_018434035.1	22
GB_GCA_018651505.1	67
GB_GCA_018653045.1	16
GB_GCA_018654495.1	41
GB_GCA_018656555.1	26
GB_GCA_018661805.1	235
GB_GCA_018665325.1	67
GB_GCA_018668425.1	113
GB_GCA_018669145.1	91
GB_GCA_018669415.1	30
GB_GCA_018670535.1	51
GB_GCA_018670575.1	209
GB_GCA_018672675.1	52
GB_GCA_018692915.1	13
GB_GCA_018694405.1	54
GB_GCA_018694715.1	99
GB_GCA_018697305.1	185
GB_GCA_018699275.1	133
GB_GCA_018816045.1	76
GB_GCA_018818465.1	99
GB_GCA_018819305.1	57
GB_GCA_018819345.1	72
GB_GCA_018819745.1	80
GB_GCA_018822225.1	154
GB_GCA_018829025.1	163
GB_GCA_018830525.1	35
GB_GCA_018883755.1	46
GB_GCA_018899405.1	101
GB_GCA_019057675.1	120
GB_GCA_019057855.1	508
GB_GCA_019058095.1	174
GB_GCA_019136715.1	26
GB_GCA_900025055.1	182
GB_GCA_900315685.1	207
GB_GCA_900316425.1	152
GB_GCA_902385045.1	109
GB_GCA_902625325.1	33
GB_GCA_902627615.1	36
GB_GCA_902769795.1	182
GB_GCA_902777885.1	296
GB_GCA_902785715.1	195
GB_GCA_902798335.1	50
GB_GCA_902799105.1	249
GB_GCA_902802035.1	64
GB_GCA_903851935.1	153
GB_GCA_903884355.1	145
GB_GCA_903892905.1	154
GB_GCA_903894895.1	448
GB_GCA_903898905.1	594
GB_GCA_905181715.1	52
GB_GCA_905182515.1	13
GB_GCA_905479565.1	64
RS_GCF_000009965.1	1
RS_GCF_000012545.1	1
RS_GCF_000013445.1	1
RS_GCF_000147875.1	1
RS_GCF_000190075.1	44
RS_GCF_000195935.2	2
RS_GCF_000213215.1	1
RS_GCF_000214415.1	1
RS_GCF_000217995.1	1
RS_GCF_000223395.1	1
RS_GCF_000230715.2	1
RS_GCF_000258515.1	5
RS_GCF_000275605.1	1
RS_GCF_000328525.1	1
RS_GCF_000691505.1	26
RS_GCF_000711905.1	17
RS_GCF_000723845.1	10
RS_GCF_000968355.2	1
RS_GCF_000969925.1	1
RS_GCF_000979175.1	214
RS_GCF_000979265.1	316
RS_GCF_000979415.1	367
RS_GCF_000979995.1	231
RS_GCF_000980005.1	381
RS_GCF_001006085.1	62
RS_GCF_001011115.1	2
RS_GCF_001316065.1	41
RS_GCF_001458655.1	1
RS_GCF_001481295.1	50
RS_GCF_001481635.1	1
RS_GCF_001560205.1	8
RS_GCF_001560215.1	10
RS_GCF_001560595.1	14
RS_GCF_001560755.1	6
RS_GCF_001625445.1	34
RS_GCF_001639265.1	295
RS_GCF_001729385.1	58
RS_GCF_002813695.1	1
RS_GCF_002844195.1	16
RS_GCF_003111625.1	43
RS_GCF_003264935.1	20
RS_GCF_003344565.1	107
RS_GCF_003605575.1	19
RS_GCF_003665955.1	324
RS_GCF_004137855.1	15
RS_GCF_004217335.1	11
RS_GCF_004799685.1	4
RS_GCF_005435015.1	920
RS_GCF_005435025.1	74
RS_GCF_005435175.1	116
RS_GCF_006546655.1	20
RS_GCF_008033705.1	1
RS_GCF_008124605.1	40
RS_GCF_008729005.1	6
RS_GCF_008831545.1	4
RS_GCF_009617995.1	2
RS_GCF_011319475.1	453
RS_GCF_012027395.1	25
RS_GCF_012027495.1	48
RS_GCF_012027635.1	84
RS_GCF_012726115.1	29
RS_GCF_013343295.1	1
RS_GCF_014876775.1	1
RS_GCF_016917835.1	6
RS_GCF_017874235.1	9
RS_GCF_900109065.1	78
RS_GCF_900114585.1	56
RS_GCF_900773915.1	36
RS_GCF_902384055.1	25
RS_GCF_902384065.1	60
