pairid	anim_ani	inv_events	syn2b_junctions	dnadiff_inverted_fraction	syn2b_inv	max_contigs	phylum	species_pair	dataset
GCA_003561545.1__GCA_003564695.1	99.45	3.0	2.0	0.5332298423169247	0.53858	478	Deinococcota	CSSed10-48 sp003556805 vs CSSed10-48 sp003556805	high_ani
GCA_018052765.1__GCA_019136315.1	99.44	3.0	0.0	0.4845003147702177	0.49668	76	Bacteroidota	UBA1179 sp002340405 vs UBA1179 sp002340405	high_ani
GCA_019249625.1__GCF_900089575.1	99.43	3.0	3.0	0.4966821335722176	0.48226	131	Bacteroidota	Hydrotalea flava vs Hydrotalea flava	high_ani
GCF_002591805.1__GCF_009792915.1	99.4	3.0	2.0	0.8125882585311196	0.82353	9	Firmicutes	Leuconostoc citreum vs Leuconostoc citreum	high_ani
GCA_003516345.1__GCA_902526635.1	99.34	3.0	1.0	0.529047782161721	0.53879	772	Proteobacteria	UBA8309 sp016780765 vs UBA8309 sp016780765	high_ani
GCA_002355235.1__GCA_902756235.1	99.34	3.0	3.0	0.4624462666937356	0.46313	89	Firmicutes	UBA2730 sp900320505 vs UBA2730 sp900320505	high_ani
GCF_000723565.1__GCF_002079945.1	99.33	3.0	6.0	0.5760491364376082	0.56166	9	Proteobacteria	Bombella apis vs Bombella apis	high_ani
GCA_018384355.1__GCF_002251205.1	99.27	3.0	10.0	0.5216058400021053	0.54062	120	Bacteroidota	Prevotella sp002251295 vs Prevotella sp002251295	high_ani
GCF_002578475.1__GCF_002582955.1	99.24	3.0	8.0	0.4497185219219564	0.41942	148	Firmicutes	Bacillus_A nitratireducens vs Bacillus_A nitratireducens	high_ani
GCF_001077855.1__GCF_014644275.1	99.2	3.0	2.0	0.6106538417319228	0.61595	30	Proteobacteria	Franconibacter pulveris vs Franconibacter pulveris	high_ani
GCA_900538315.1__GCF_004405045.1	99.18	3.0	16.0	0.2114271749327327	0.20229	31	Bacteroidota	Dysgonomonas capnocytophagoides vs Dysgonomonas capnocytophagoides	high_ani
GCA_905202305.1__GCF_004405045.1	99.18	3.0	16.0	0.2114607645718533	0.20229	144	Bacteroidota	Dysgonomonas capnocytophagoides vs Dysgonomonas capnocytophagoides	high_ani
GCA_019235005.1__GCA_019236125.1	99.17	3.0	5.0	0.4879243984901528	0.49181	919	Proteobacteria	VAZQ01 sp019237215 vs VAZQ01 sp019237215	high_ani
GCA_018369195.1__GCA_900755655.1	99.15	3.0	1.0	0.3913734735904123	0.36565	195	Bacteroidota	Phocaeicola sp900546645 vs Phocaeicola sp900546645	high_ani
GCA_903905175.1__GCA_903908075.1	99.14	3.0	11.0	0.4781636512547134	0.47917	812	Chloroflexota	Oscillochloris sp903877945 vs Oscillochloris sp903877945	high_ani
GCA_905200605.1__GCF_007833235.1	99.13	3.0	8.0	0.368060318605652	0.35226	48	Proteobacteria	Oxalobacter formigenes vs Oxalobacter formigenes	high_ani
GCF_000293155.1__GCF_013394805.1	99.12	3.0	4.0	0.3826219974316968	0.36	44	Firmicutes_A	Mogibacterium timidum vs Mogibacterium timidum	high_ani
GCA_015904085.1__GCA_015904125.1	99.12	3.0	272.0	0.5802342268178861	0.5805	514	Nitrospirota	Nitrospira_F sp015904055 vs Nitrospira_F sp015904055	high_ani
GCF_003467365.1__GCF_015548795.1	99.11	3.0	5.0	0.5428351304007583	0.54655	184	Bacteroidota	Bacteroides nordii vs Bacteroides nordii	high_ani
GCF_016918045.1__GCF_018362795.1	99.1	3.0	16.0	0.4979594737048443	0.50201	37	Actinobacteriota	Nocardioides sp018388425 vs Nocardioides sp018388425	high_ani
GCF_003287775.1__GCF_003287795.1	99.08	3.0	13.0	0.5369070147153261	0.54127	226	Actinobacteriota	Actinomyces glycerinitolerans vs Actinomyces glycerinitolerans	high_ani
GCF_000568425.1__GCF_001941605.1	99.06	3.0	5.0	0.6614211596230747	0.6475	109	Bacteroidota	Cellulophaga lytica vs Cellulophaga lytica	high_ani
GCA_014872345.1__GCA_905193295.1	99.04	3.0	2.0	0.4472520371709211	0.42521	326	Proteobacteria	51-20 sp001917175 vs 51-20 sp001917175	high_ani
GCF_001747885.1__GCF_001747995.1	98.97	3.0	1.0	0.5514629351220076	0.55774	90	Firmicutes	Staphylococcus equorum_A vs Staphylococcus equorum_A	high_ani
GCF_018861305.1__GCF_018861855.1	98.96	3.0	3.0	0.3891923157853146	0.38796	96	Firmicutes_A	Clostridium_AD estertheticum vs Clostridium_AD estertheticum	high_ani
GCF_018861665.1__GCF_018861855.1	98.96	3.0	3.0	0.546606699471133	0.54204	96	Firmicutes_A	Clostridium_AD estertheticum vs Clostridium_AD estertheticum	high_ani
GCF_002937035.1__GCF_014199715.1	98.96	3.0	29.0	0.8142574249085509	0.83298	104	Proteobacteria	Paracoccus denitrificans vs Paracoccus denitrificans	high_ani
GCA_017549625.1__GCA_017561385.1	98.92	3.0	1.0	0.4826686916229242	0.46836	252	Halobacteriota	Methanocorpusculum sp017387505 vs Methanocorpusculum sp017387505	high_ani
GCA_017432125.1__GCA_017445735.1	98.91	3.0	0.0	0.4824374769948445	0.47584	350	Firmicutes_A	RUG472 sp902801845 vs RUG472 sp902801845	high_ani
GCA_902561375.1__GCA_902623925.1	98.89	3.0	1.0	0.5716636399483161	0.60286	43	Proteobacteria	HIMB59 sp902621205 vs HIMB59 sp902621205	high_ani
GCA_003343635.1__GCF_015550205.1	98.87	3.0	3.0	0.4831881404695858	0.49667	189	Firmicutes_A	Harryflintia acetispora vs Harryflintia acetispora	high_ani
GCA_013390495.1__GCA_013390875.1	98.87	3.0	1.0	0.5337351509278452	0.53606	46	Thermoproteota	Nitrosopumilus sp013390905 vs Nitrosopumilus sp013390905	high_ani
GCA_900315655.1__GCA_902768855.1	98.87	3.0	3.0	0.39215996452078	0.37861	165	Methanobacteriota	Methanobrevibacter_B sp900314605 vs Methanobrevibacter_B sp900314605	high_ani
GCF_003947175.1__GCF_015356275.1	98.86	3.0	1.0	0.5003573982709455	0.50253	122	Proteobacteria	Pseudoalteromonas rubra_D vs Pseudoalteromonas rubra_D	high_ani
GCA_002437545.1__GCA_002449415.1	98.81	3.0	16.0	0.4970499090131379	0.48908	444	Bacteroidota	Cryptobacteroides sp002439805 vs Cryptobacteroides sp002439805	high_ani
GCF_002213225.1__GCF_002213235.1	98.8	3.0	8.0	0.5411466950780728	0.54361	33	Proteobacteria	Thioclava nitratireducens vs Thioclava nitratireducens	high_ani
GCF_002900225.1__GCF_017872935.1	98.8	3.0	1.0	0.2876528494447751	0.26756	124	Bacteroidota	Formosa algae vs Formosa algae	high_ani
GCA_016703055.1__GCA_017994455.1	98.77	3.0	2.0	0.4570106740069872	0.46013	200	Bacteroidota	UBA10438 sp002426145 vs UBA10438 sp002426145	high_ani
GCA_904394205.1__GCA_904419795.1	98.77	3.0	2.0	0.4554010043986814	0.47668	203	Firmicutes_A	Egerieicola pullicola vs Egerieicola pullicola	high_ani
GCF_001422775.1__GCF_001424745.1	98.76	3.0	30.0	0.3699639709238387	0.37868	64	Proteobacteria	Methylobacterium sp001423295 vs Methylobacterium sp001423295	high_ani
GCF_002213185.1__GCF_002213225.1	98.75	3.0	14.0	0.6518211899377818	0.64771	42	Proteobacteria	Thioclava nitratireducens vs Thioclava nitratireducens	high_ani
GCA_003537025.1__GCF_900156585.1	98.73	3.0	10.0	0.4582554944429232	0.5052	40	Bacteroidota	Chryseobacterium joostei vs Chryseobacterium joostei	high_ani
GCF_000219805.1__GCF_014672875.1	98.73	3.0	0.0	0.0122774382141908	0.0	2	Firmicutes	Weissella koreensis vs Weissella koreensis	high_ani
GCF_000219805.1__GCF_002950695.1	98.73	3.0	0.0	0.0122556894046352	0.0	3	Firmicutes	Weissella koreensis vs Weissella koreensis	high_ani
GCF_005402885.1__GCF_014696195.1	98.72	3.0	17.0	0.5283217056717908	0.50724	680	Cyanobacteria	Sphaerospermopsis kisseleviana_A vs Sphaerospermopsis kisseleviana_A	high_ani
GCF_000219805.1__GCF_009697245.1	98.72	3.0	0.0	0.0151110052955433	0.00132	2	Firmicutes	Weissella koreensis vs Weissella koreensis	high_ani
GCF_004769515.1__GCF_004769795.1	98.67	3.0	0.0	0.4106841042239297	0.41133	58	Spirochaetota	Leptospira_A levettii vs Leptospira_A levettii	high_ani
GCA_002050315.1__GCA_003577195.1	98.67	3.0	18.0	0.5264050633408597	0.52906	255	Planctomycetota	Brocadia fulgida vs Brocadia fulgida	high_ani
GCA_016705525.1__GCA_016708795.1	98.66	3.0	47.0	0.4512031769544731	0.45401	27	Actinobacteriota	Microthrix sp002473265 vs Microthrix sp002473265	high_ani
GCF_000420905.1__GCF_000424485.1	98.65	3.0	7.0	0.5342397115373472	0.52104	73	Firmicutes_A	Butyrivibrio sp900104155 vs Butyrivibrio sp900104155	high_ani
GCA_002349415.1__GCA_902782135.1	98.64	3.0	4.0	0.5404196596678014	0.52852	134	Bacteroidota	Sodaliphilus sp900320055 vs Sodaliphilus sp900320055	high_ani
GCF_002160465.1__GCF_015558205.1	98.61	3.0	5.0	0.4142633040954919	0.41753	105	Firmicutes_A	Anaerotruncus colihominis vs Anaerotruncus colihominis	high_ani
GCA_002729675.1__GCA_016764375.1	98.61	3.0	0.0	0.5308371645598943	0.52663	179	Proteobacteria	Idiomarina sp002729675 vs Idiomarina sp002729675	high_ani
GCA_900465865.1__GCA_900467085.1	98.61	3.0	13.0	0.5649896443747342	0.55895	136	Proteobacteria	Rhizobium sp900468625 vs Rhizobium sp900468625	high_ani
GCA_016708405.1__GCA_016719845.1	98.57	3.0	54.0	0.3542168523180194	0.33868	22	Bacteroidota	UBA10438 sp002426145 vs UBA10438 sp002426145	high_ani
GCF_018916835.1__GCF_900460335.1	98.56	3.0	5.0	0.3384732311469334	0.35702	45	Firmicutes_A	Tissierella praeacuta vs Tissierella praeacuta	high_ani
GCA_900549785.1__GCA_910584855.1	98.56	3.0	7.0	0.5594710118773831	0.54362	256	Bacteroidota	CAG-485 sp001701295 vs CAG-485 sp001701295	high_ani
GCA_902624155.1__GCA_902625925.1	98.55	3.0	0.0	0.682373116012712	0.70803	26	Marinisomatota	Marinisoma sp902629855 vs Marinisoma sp902629855	high_ani
GCA_900759065.1__GCA_905207215.1	98.54	3.0	10.0	0.5062796484519226	0.5131	189	Firmicutes_A	Limiplasma merdipullorum vs Limiplasma merdipullorum	high_ani
GCA_005882515.1__GCA_005885585.1	98.54	3.0	2.0	0.5017270955533686	0.4919	313	Actinobacteriota	AC-51 sp005885035 vs AC-51 sp005885035	high_ani
GCA_016463945.1__GCF_002007905.1	98.53	3.0	3.0	0.8368441591503898	0.83171	20	Chloroflexota	Dehalococcoides mccartyi vs Dehalococcoides mccartyi	high_ani
GCF_902167775.1__GCF_902505515.1	98.53	3.0	21.0	0.541198083678637	0.5401	40	Actinobacteriota	Bifidobacterium infantis vs Bifidobacterium infantis	high_ani
GCA_002332595.1__GCF_006385505.1	98.51	3.0	12.0	0.5735104762241254	0.57208	312	Proteobacteria	Stenotrophomonas indicatrix vs Stenotrophomonas indicatrix	high_ani
GCA_902756615.1__GCA_902793825.1	98.5	3.0	3.0	0.4306901746489489	0.42432	336	Firmicutes_A	Ruminococcus sp900315755 vs Ruminococcus sp900315755	high_ani
GCA_902529525.1__GCA_902587425.1	98.48	3.0	0.0	0.5553631949128645	0.55465	90	Actinobacteriota	UBA8592 sp002703045 vs UBA8592 sp002703045	high_ani
GCA_900549165.1__GCA_905207875.1	98.47	3.0	0.0	0.5189163124925324	0.57062	166	Firmicutes	CAG-605 sp000433475 vs CAG-605 sp000433475	high_ani
GCF_004028055.1__GCF_004054165.1	98.45	3.0	11.0	0.4578561858974032	0.4593	226	Proteobacteria	Rhizobium leguminosarum_J vs Rhizobium leguminosarum_J	high_ani
GCF_001635445.1__GCF_002869505.1	98.44	3.0	15.0	0.6535387988440858	0.64657	415	Proteobacteria	Halioglobus japonicus vs Halioglobus japonicus	high_ani
GCA_900319115.1__GCA_902772275.1	98.42	3.0	10.0	0.3457507458105144	0.34013	78	Bacteroidota	Prevotella sp900317305 vs Prevotella sp900317305	high_ani
GCF_000337435.1__GCF_009856455.1	98.41	3.0	12.0	0.5169097645451902	0.51699	79	Halobacteriota	Halorubrum distributum vs Halorubrum distributum	high_ani
GCA_902756615.1__GCA_902794885.1	98.41	3.0	10.0	0.4881492206114045	0.49106	393	Firmicutes_A	Ruminococcus sp900315755 vs Ruminococcus sp900315755	high_ani
GCA_017420335.1__GCA_902790165.1	98.4	3.0	4.0	0.5359374098744183	0.5518	237	Firmicutes_A	GCA-900199385 sp902764875 vs GCA-900199385 sp902764875	high_ani
GCF_009805845.1__GCF_009805855.1	98.4	3.0	0.0	0.5019034503908635	0.49615	117	Proteobacteria	Spiribacter roseus vs Spiribacter roseus	high_ani
GCA_002250645.1__GCA_002563805.1	98.4	3.0	13.0	0.5107460623625895	0.49703	19	Actinobacteriota	Enemella evansiae vs Enemella evansiae	high_ani
GCA_004553685.1__GCA_004558215.1	98.39	3.0	3.0	0.4986918796057294	0.5051	310	Firmicutes_A	SFEL01 sp004557245 vs SFEL01 sp004557245	high_ani
GCF_000371465.1__GCF_015670125.1	98.39	3.0	12.0	0.1803198584107115	0.15701	46	Firmicutes_A	Clostridium thermobutyricum vs Clostridium thermobutyricum	high_ani
GCA_902789235.1__GCA_902795505.1	98.38	3.0	9.0	0.2918417555166322	0.28709	176	Bacteroidota	Prevotella sp900316475 vs Prevotella sp900316475	high_ani
GCA_014841765.1__GCA_014842315.1	98.37	3.0	9.0	0.6632252815742786	0.66054	35	Proteobacteria	Massilia sp014841595 vs Massilia sp014841595	high_ani
GCA_905612255.1__GCA_905618875.1	98.35	3.0	5.0	0.5552048537876849	0.58091	60	Proteobacteria	Pelagibacter sp905620495 vs Pelagibacter sp905620495	high_ani
GCF_000367445.1__GCF_003208575.1	98.33	3.0	5.0	0.6718308305809829	0.65827	31	Firmicutes	Metamycoplasma alkalescens vs Metamycoplasma alkalescens	high_ani
GCA_014866735.1__GCA_900762975.1	98.32	3.0	9.0	0.4981802494198831	0.49017	373	Firmicutes_A	Ventricola sp900542395 vs Ventricola sp900542395	high_ani
GCA_900771565.1__GCA_905200675.1	98.32	3.0	4.0	0.3975075280066081	0.38607	94	Firmicutes_C	Mitsuokella sp900552565 vs Mitsuokella sp900552565	high_ani
GCF_003480955.1__GCF_003481065.1	98.29	3.0	15.0	0.3023576957722537	0.30347	62	Firmicutes_A	Clostridium_Q fessum vs Clostridium_Q fessum	high_ani
GCA_014865825.1__GCA_018368435.1	98.29	3.0	5.0	0.6173860003888643	0.62437	83	Firmicutes_A	Acetatifactor sp900066565 vs Acetatifactor sp900066565	high_ani
GCF_003289865.1__GCF_008000555.1	98.29	3.0	6.0	0.3698139685393025	0.3873	68	Campylobacterota	Campylobacter lawsonii vs Campylobacter lawsonii	high_ani
GCF_001655035.1__GCF_004308085.1	98.27	3.0	3.0	0.3913355614463235	0.39342	238	Proteobacteria	Hafnia proteus vs Hafnia proteus	high_ani
GCA_900765435.1__GCA_902385565.1	98.25	3.0	5.0	0.7167779356108442	0.70878	49	Firmicutes_A	Ruminococcus_E sp003438075 vs Ruminococcus_E sp003438075	high_ani
GCA_018716545.1__GCA_904419555.1	98.21	3.0	12.0	0.5184324781865028	0.5042	239	Firmicutes_A	Scatomorpha pullicola vs Scatomorpha pullicola	high_ani
GCA_900546405.1__GCA_905192675.1	98.21	3.0	6.0	0.5452511345154855	0.54093	123	Firmicutes_A	UMGS902 sp003343845 vs UMGS902 sp003343845	high_ani
GCA_900761585.1__GCA_905187465.1	98.19	3.0	4.0	0.6127445042588414	0.57041	37	Firmicutes	CAG-605 sp900545005 vs CAG-605 sp900545005	high_ani
GCA_016280785.1__GCA_902759985.1	98.18	3.0	1.0	0.4932507655811526	0.4532	401	Firmicutes_A	NK4A136 sp000421045 vs NK4A136 sp000421045	high_ani
GCA_005885195.1__GCA_005885225.1	98.16	3.0	1.0	0.4873449110528379	0.48603	373	Actinobacteriota	13-2-20CM-68-14 sp005888315 vs 13-2-20CM-68-14 sp005888315	high_ani
GCA_002692375.1__GCA_902594495.1	98.14	3.0	1.0	0.5841634478552551	0.56436	108	Proteobacteria	UBA7326 sp003212315 vs UBA7326 sp003212315	high_ani
GCF_001404815.1__GCF_015556185.1	98.13	3.0	23.0	0.6576393373564601	0.67442	75	Firmicutes_A	Bariatricus comes vs Bariatricus comes	high_ani
GCA_002693245.1__GCA_015664645.1	98.13	3.0	0.0	0.4406088478647818	0.42879	384	Proteobacteria	UBA11791 sp002714255 vs UBA11791 sp002714255	high_ani
GCA_015062785.1__GCF_900103565.1	98.11	3.0	3.0	0.5043905893550057	0.50787	89	Actinobacteriota	Actinomyces ruminicola vs Actinomyces ruminicola	high_ani
GCA_016712215.1__GCA_016722365.1	98.1	3.0	65.0	0.630860834765105	0.61922	30	Proteobacteria	Chakrabartia sp016704425 vs Chakrabartia sp016704425	high_ani
GCF_000754115.1__GCF_003947475.1	98.07	3.0	26.0	0.6885522262567568	0.68012	42	Actinobacteriota	Amycolatopsis japonica vs Amycolatopsis japonica	high_ani
GCA_900542455.1__GCA_905204845.1	98.07	3.0	18.0	0.4467529901316937	0.43867	65	Firmicutes_C	Acidaminococcus sp000437815 vs Acidaminococcus sp000437815	high_ani
GCF_003950435.1__GCF_004801655.1	98.06	3.0	8.0	0.5024476646115659	0.50577	48	Proteobacteria	Sphingomonas olei vs Sphingomonas olei	high_ani
GCF_011378705.1__GCF_015864705.1	98.03	3.0	13.0	0.514974919323252	0.5323	70	Proteobacteria	Pseudoalteromonas arctica vs Pseudoalteromonas arctica	high_ani
GCF_003999335.1__GCF_008868375.1	98.0	3.0	3.0	0.4904801618204744	0.51759	103	Actinobacteriota	Brevibacterium linens vs Brevibacterium linens	high_ani
GCF_007676685.1__GCF_007680665.1	98.0	3.0	3.0	0.41444676088074	0.4224	297	Firmicutes	Paenibacillus polysaccharolyticus vs Paenibacillus polysaccharolyticus	high_ani
GCA_000468855.1__GCA_018371925.1	97.99	3.0	0.0	0.3408118704861739	0.31448	30	Actinobacteriota	Olegusella massiliensis vs Olegusella massiliensis	high_ani
GCA_902406175.1__GCF_000183605.1	97.99	3.0	8.0	0.5341161666104768	0.51947	74	Bacteroidota	Porphyromonas asaccharolytica vs Porphyromonas asaccharolytica	high_ani
GCF_000292285.1__GCF_004345845.1	97.95	3.0	38.0	0.4748810610979265	0.47646	337	Proteobacteria	Pseudomonas_E putida_Q vs Pseudomonas_E putida_Q	high_ani
GCF_000337015.1__GCF_009856205.1	97.93	3.0	3.0	0.612103073605916	0.60791	110	Halobacteriota	Halorubrum distributum vs Halorubrum distributum	high_ani
GCF_014200515.1__GCF_014200545.1	97.9	3.0	18.0	0.5698555216169914	0.56324	54	Bacteroidota	Mucilaginibacter lappiensis vs Mucilaginibacter lappiensis	high_ani
GCA_902559275.1__GCA_902596095.1	97.89	3.0	1.0	0.4145739467951893	0.40657	45	Proteobacteria	D2472 sp902595065 vs D2472 sp902595065	high_ani
GCF_000526895.1__GCF_902728075.1	97.89	3.0	4.0	0.6702073791055769	0.68075	65	Proteobacteria	Bartonella doshiae vs Bartonella doshiae	high_ani
GCF_014201435.1__GCF_902728055.1	97.88	3.0	5.0	0.1650614008878909	0.14722	44	Proteobacteria	Bartonella doshiae vs Bartonella doshiae	high_ani
GCF_002088815.1__GCF_003202815.1	97.83	3.0	3.0	0.49455642156324	0.49541	529	Proteobacteria	Gilliamella apicola vs Gilliamella apicola	high_ani
GCA_017851495.1__GCA_018378145.1	97.81	3.0	4.0	0.5164558296327911	0.53343	472	Firmicutes_A	Blautia_A faecis vs Blautia_A faecis	high_ani
GCF_001608445.1__GCF_016604405.1	97.78	3.0	2.0	0.3811926679816615	0.38284	95	Proteobacteria	Francisella hispaniensis vs Francisella hispaniensis	high_ani
GCA_015228835.1__GCA_015231415.1	97.77	3.0	7.0	0.4661264357358831	0.45381	456	Desulfobacterota	Desulfamplus sp015232465 vs Desulfamplus sp015232465	high_ani
GCA_017435285.1__GCA_017625895.1	97.74	3.0	2.0	0.5143154372686158	0.51386	347	Firmicutes_A	DTU089 sp017937865 vs DTU089 sp017937865	high_ani
GCA_900550435.1__GCF_018917285.1	97.73	3.0	10.0	0.5307114039626395	0.52937	86	Firmicutes_A	Tissierella carlieri vs Tissierella carlieri	high_ani
GCF_001932055.1__GCF_017303085.1	97.7	3.0	1.0	0.5339803911271532	0.53343	181	Proteobacteria	Roseibium aggregatum_A vs Roseibium aggregatum_A	high_ani
GCA_900322065.1__GCA_905205725.1	97.68	3.0	9.0	0.475268014003411	0.48107	323	Firmicutes_A	Ruminococcus_C callidus vs Ruminococcus_C callidus	high_ani
GCA_902772145.1__GCA_902784875.1	97.67	3.0	18.0	0.4896462357003858	0.49913	225	Bacteroidota	UBA4334 sp902801475 vs UBA4334 sp902801475	high_ani
GCA_002353355.1__GCA_017460725.1	97.63	3.0	10.0	0.5606848174708143	0.56852	126	Bacteroidota	Prevotella sp002353225 vs Prevotella sp002353225	high_ani
GCA_002316375.1__GCA_002439445.1	97.6	3.0	7.0	0.4928896454788279	0.50563	388	Firmicutes	Lysinibacillus sp002340205 vs Lysinibacillus sp002340205	high_ani
GCF_005888195.1__GCF_900407605.1	97.55	3.0	7.0	0.3857797445312745	0.36067	96	Proteobacteria	Haemophilus aegyptius vs Haemophilus aegyptius	high_ani
GCA_015656005.1__GCA_904374815.1	97.55	3.0	13.0	0.4819437628548376	0.46147	48	Firmicutes_A	Scybalenecus merdavium vs Scybalenecus merdavium	high_ani
GCF_002285075.1__GCF_002285155.1	97.48	3.0	7.0	0.4015238739116548	0.39971	20	Actinobacteriota	Corynebacterium gottingense vs Corynebacterium gottingense	high_ani
GCA_014848025.1__GCA_905213865.1	97.47	3.0	13.0	0.5266771923223847	0.53166	119	Bacteroidota	Alloprevotella sp900539625 vs Alloprevotella sp900539625	high_ani
GCA_014848065.1__GCF_019127335.1	97.47	3.0	9.0	0.5035674341658155	0.48165	242	Bacteroidota	Prevotella sp900551275 vs Prevotella sp900551275	high_ani
GCF_001541605.1__GCF_001953605.1	97.46	3.0	10.0	0.5816802731910493	0.575	123	Firmicutes	Levilactobacillus brevis vs Levilactobacillus brevis	high_ani
GCA_002428535.1__GCA_018433905.1	97.45	3.0	3.0	0.4946710105909343	0.495	313	Spirochaetota	Sphaerochaeta sp002432715 vs Sphaerochaeta sp002432715	high_ani
GCA_014866525.1__GCA_014866585.1	97.41	3.0	10.0	0.5309883571166865	0.51982	92	Firmicutes_A	UBA11524 sp000437595 vs UBA11524 sp000437595	high_ani
GCF_000424565.1__GCF_900111185.1	97.39	3.0	20.0	0.4532146800486237	0.44312	81	Firmicutes_A	Butyrivibrio fibrisolvens_C vs Butyrivibrio fibrisolvens_C	high_ani
GCA_002287155.1__GCF_000757905.1	97.39	3.0	15.0	0.5059532264800026	0.52862	818	Proteobacteria	Arsenophonus sp000757905 vs Arsenophonus sp000757905	high_ani
GCA_002380835.1__GCF_003660425.1	97.35	3.0	1.0	0.5034335678292792	0.5	696	Firmicutes	Kurthia gibsonii vs Kurthia gibsonii	high_ani
GCA_900551275.1__GCF_019127395.1	97.34	3.0	15.0	0.4800685492096723	0.46412	361	Bacteroidota	Prevotella sp900551275 vs Prevotella sp900551275	high_ani
GCF_001485395.1__GCF_002939035.1	97.32	3.0	2.0	0.6912379639716804	0.70021	176	Proteobacteria	Ralstonia insidiosa vs Ralstonia insidiosa	high_ani
GCA_900469835.1__GCA_900472805.1	97.31	3.0	28.0	0.57471954723608	0.56661	91	Proteobacteria	Neorhizobium sp900469445 vs Neorhizobium sp900469445	high_ani
GCA_016869095.1__GCA_017302665.1	97.3	3.0	8.0	0.5788855458416391	0.55415	74	Proteobacteria	SXXS01 sp903828265 vs SXXS01 sp903828265	high_ani
GCA_018370255.1__GCA_900554245.1	97.29	3.0	5.0	0.4934524884576875	0.49793	88	Firmicutes_A	CAG-245 sp000435175 vs CAG-245 sp000435175	high_ani
GCA_900468955.1__GCA_900469835.1	97.28	3.0	23.0	0.4396887784740504	0.44143	126	Proteobacteria	Neorhizobium sp900469445 vs Neorhizobium sp900469445	high_ani
GCA_001626545.1__GCF_017744235.1	97.26	3.0	6.0	0.5980414973802421	0.60088	14	Proteobacteria	Qipengyuania sp001635685 vs Qipengyuania sp001635685	high_ani
GCF_000706685.1__GCF_002836825.1	97.25	3.0	0.0	0.6742859220685176	0.6642	30	Firmicutes	Staphylococcus xylosus vs Staphylococcus xylosus	high_ani
