pairid	anim_ani	dnadiff_inverted_fraction	syn2b_inv	syn2b_junctions	dd_inversions_ref	dd_inversions_qry	dd_breakpoints_ref	dd_breakpoints_qry	q_contigs	r_contigs	max_contigs	phylum	species_pair	dataset	inv_events
GCF_000750005.1__GCF_014679505.1	87.62	0.5899288696497907	0.56949	9.0	2.0	20.0	2379.0	2280.0	207	1	207	Firmicutes	Geobacillus icigianus vs Geobacillus sp002077765	held_out	20.0
GCF_002148425.1__GCF_001730285.1	85.67	0.6072423179458397	0.65854	2.0	32.0	11.0	1497.0	1514.0	156	19	156	Firmicutes	Enterococcus sp002148425 vs Enterococcus ureasiticus	held_out	32.0
GCF_004769555.1__GCF_002812045.1	89.11	0.7861685033633017	0.83168	4.0	2.0	1.0	951.0	965.0	12	39	39	Spirochaetota	Leptospira_B koniambonensis vs Leptospira_B haakeii	held_out	2.0
GCF_001180285.1__GCA_902618335.1	91.24	0.4273522379929183	0.44318	0.0	3.0	4.0	247.0	181.0	221	51	221	Cyanobacteria	Prochlorococcus_A marinus_C vs Prochlorococcus_A sp902618335	held_out	4.0
GCA_900548255.1__GCA_900541745.1	92.41	0.4474533939431324	0.45248	2.0	4.0	6.0	864.0	764.0	126	27	126	Actinobacteriota	Collinsella sp900548255 vs Collinsella sp900541745	held_out	6.0
GCF_013266915.1__GCF_007066085.1	90.93	0.4609709003174968	0.48286	14.0	2.0	35.0	3264.0	3014.0	274	1	274	Firmicutes	Paenibacillus_B sp900539405 vs Paenibacillus_B thiaminolyticus	held_out	35.0
GCF_000614185.1__GCA_011959205.1	93.91	0.5416576623798598	0.58643	49.0	11.0	6.0	1504.0	1600.0	160	305	305	Bacteroidota	Phocaeicola sartorii vs Phocaeicola sp011959205	held_out	11.0
GCF_006715005.1__GCF_900187015.1	88.95	0.9909525813118848	0.99668	8.0	24.0	14.0	1642.0	1644.0	2	1	2	Proteobacteria	Serratia marcescens_J vs Serratia ficaria	held_out	24.0
GCF_004117935.1__GCF_001280125.1	87.65	0.5318086074524131	0.49485	7.0	8.0	9.0	4336.0	4408.0	192	287	287	Actinobacteriota	Streptomyces roseicoloratus vs Streptomyces sp001280125	held_out	9.0
GCF_000735525.1__GCF_018257515.1	90.41	0.5057251042417703	0.52381	2.0	0.0	0.0	1323.0	1318.0	89	49	89	Proteobacteria	Tatumella ptyseos vs Tatumella sp018257515	held_out	0.0
GCF_003096355.1__GCF_015686655.1	85.66	0.5627700073607158	0.65116	8.0	3.0	5.0	2153.0	2183.0	47	39	47	Bacteroidota	Pontibacter virosus vs Pontibacter sp015686655	held_out	5.0
GCF_002927275.1__GCF_002929295.1	89.86	0.3421963951877063	0.33913	15.0	5.0	12.0	1244.0	1242.0	46	82	82	Actinobacteriota	Arthrobacter_D pityocampae vs Arthrobacter_D sp002929295	held_out	12.0
GCF_900142925.1__GCA_902168105.1	85.17	0.4213967556675977	0.45402	1.0	7.0	5.0	2342.0	2392.0	36	91	91	Bacteroidota	Chitinophaga sp900142925 vs Chitinophaga sp902168105	held_out	7.0
GCF_004770895.1__GCF_000347035.1	86.99	0.6801417603324275	0.75532	2.0	2.0	2.0	1295.0	1319.0	28	49	49	Spirochaetota	Leptospira_B dzoumogneensis vs Leptospira_B sp000347035	held_out	2.0
GCF_006149005.1__GCF_003858645.1	85.29	0.6127563754540727	0.57246	30.0	24.0	22.0	3195.0	3167.0	342	18	342	Bacteroidota	Larkinella sp006149005 vs Larkinella knui	held_out	24.0
GCA_009377395.1__GCA_009377475.1	86.59	0.4399418590837073	0.47605	2.0	10.0	10.0	2675.0	2718.0	775	188	775	Actinobacteriota	Amycolatopsis_C sp009377395 vs Amycolatopsis_C sp009377475	held_out	10.0
GCF_002096335.1__GCF_001553685.1	86.81	0.5636715456779494	0.45455	40.0	28.0	65.0	923.0	914.0	32	1	32	Firmicutes	Streptococcus oralis_Z vs Streptococcus sp001553685	held_out	65.0
GCF_000716685.1__GCF_003950035.1	87.58	0.3327066743173178	0.32656	51.0	31.0	130.0	4486.0	4348.0	181	3	181	Actinobacteriota	Streptomyces virginiae_A vs Streptomyces sp000158895	held_out	130.0
GCA_902634935.1__GCA_902634885.1	94.74	0.4291620449732782	0.37107	3.0	0.0	0.0	132.0	121.0	35	37	37	Proteobacteria	Pelagibacter sp902634935 vs Pelagibacter sp902634885	held_out	0.0
GCA_902589315.1__GCA_902564385.1	94.06	0.4072724724112445	0.41892	0.0	1.0	1.0	148.0	142.0	35	28	35	Proteobacteria	Pelagibacter sp902589315 vs Pelagibacter sp902564385	held_out	1.0
GCF_009749405.1__GCF_004134865.1	86.03	0.5970949427499481	0.5719	22.0	12.0	17.0	2156.0	2155.0	15	7	15	Actinobacteriota	Agromyces lapidis vs Agromyces fucosus	held_out	17.0
GCA_003216375.1__GCA_902634795.1	89.91	0.4990757333043722	0.47748	0.0	5.0	6.0	249.0	295.0	43	69	69	Cyanobacteria	Prochlorococcus_B sp003216375 vs Prochlorococcus_B sp902634795	held_out	6.0
GCA_902593405.1__GCA_902553675.1	91.73	0.486142615417186	0.48718	0.0	0.0	0.0	161.0	194.0	42	66	66	Proteobacteria	Pelagibacter sp902593405 vs Pelagibacter sp902553675	held_out	0.0
GCF_005155025.1__GCA_019232735.1	87.09	0.4702464864983569	0.44444	1.0	20.0	2.0	1340.0	1618.0	1	298	298	Proteobacteria	Aquitalea aquatilis vs Aquitalea sp019232735	held_out	20.0
GCF_000341145.1__GCF_000340965.1	90.95	0.6048828246036867	0.58606	12.0	1.0	2.0	2296.0	2261.0	90	97	97	Actinobacteriota	Nocardiopsis xinjiangensis vs Nocardiopsis kunsanensis	held_out	2.0
GCA_900552685.1__GCA_900552385.1	94.57	0.6157415670176691	0.60766	5.0	0.0	0.0	285.0	287.0	17	23	23	Actinobacteriota	Collinsella sp900552685 vs Collinsella sp900552385	held_out	0.0
GCF_015461835.1__GCF_003945765.1	85.83	0.5215290184147664	0.59783	22.0	4.0	52.0	2862.0	2847.0	54	1	54	Proteobacteria	Pseudomonas_E neuropathica vs Pseudomonas_E chlororaphis	held_out	52.0
GCF_003143695.2__GCF_000222705.1	91.68	0.4722542527081922	0.46398	9.0	9.0	0.0	671.0	696.0	19	66	66	Firmicutes	Streptococcus halitosis vs Streptococcus mitis_AY	held_out	9.0
GCA_902635515.1__GCA_902522115.1	91.05	0.5710662676052753	0.6338	0.0	0.0	0.0	201.0	210.0	34	42	42	Proteobacteria	Pelagibacter sp902635515 vs Pelagibacter sp902522115	held_out	0.0
GCA_018694455.1__GCA_014238855.1	88.94	0.5140578438676286	0.47518	0.0	1.0	1.0	1299.0	1029.0	421	250	421	Planctomycetota	UBA1268 sp018694455 vs UBA1268 sp014238855	held_out	1.0
GCF_016467435.1__GCF_900199455.1	91.52	0.5400136805706071	0.56634	34.0	11.0	9.0	2875.0	2923.0	35	233	233	Proteobacteria	Mesorhizobium sp016467435 vs Mesorhizobium carmichaelinearum	held_out	11.0
GCA_902626645.1__GCA_902519945.1	85.25	0.51872258992073	0.61905	0.0	4.0	4.0	233.0	244.0	26	36	36	Proteobacteria	Pelagibacter sp902626645 vs Pelagibacter sp902519945	held_out	4.0
GCF_003852235.1__GCF_904063055.1	88.68	0.4142277481731983	0.37553	18.0	37.0	4.0	2359.0	2474.0	1	127	127	Proteobacteria	Pseudomonas_E sp003852235 vs Pseudomonas_E paracarnis	held_out	37.0
GCF_900116635.1__GCF_900115195.1	85.58	0.5133293558017616	0.50746	1.0	6.0	8.0	1633.0	1644.0	92	93	93	Proteobacteria	Xenorhabdus koppenhoeferi vs Xenorhabdus japonica	held_out	8.0
GCA_902624635.1__GCA_902576375.1	89.4	0.3648301296379079	0.42857	0.0	0.0	0.0	159.0	158.0	20	18	20	Proteobacteria	Pelagibacter sp902624635 vs Pelagibacter sp902576375	held_out	0.0
GCF_018881795.1__GCF_018881975.1	84.57	0.313716677509761	0.37143	0.0	0.0	0.0	476.0	473.0	32	40	40	Proteobacteria	Polynucleobacter sp018881795 vs Polynucleobacter sp018881975	held_out	0.0
GCA_005798405.1__GCA_013140415.1	89.01	0.5291312939550255	0.55	0.0	0.0	0.0	497.0	640.0	66	213	213	Thermoproteota	Nitrosarchaeum sp005798405 vs Nitrosarchaeum sp013140415	held_out	0.0
GCF_900460065.1__GCF_002941025.1	86.68	0.4792331857265767	0.47473	38.0	9.0	111.0	3944.0	3919.0	60	7	60	Actinobacteriota	Streptomyces griseus vs Streptomyces sp002941025	held_out	111.0
GCF_000825685.1__GCF_000018205.1	93.16	0.1026051474912413	0.08861	13.0	36.0	32.0	1332.0	1334.0	2	1	2	Proteobacteria	Rickettsia hoogstraalii vs Rickettsia akari	held_out	36.0
GCF_009717815.1__GCF_016642265.1	88.96	0.4678560075189009	0.47085	8.0	9.0	8.0	1357.0	1363.0	13	94	94	Firmicutes	Streptococcus parasanguinis_F vs Streptococcus lactarius	held_out	9.0
GCF_014352935.1__GCF_004214815.1	84.89	0.5351192849464265	0.68182	16.0	96.0	80.0	927.0	927.0	1	1	1	Campylobacterota	Aliarcobacter cryaerophilus_A vs Aliarcobacter thereius	held_out	96.0
GCA_902593735.1__GCA_902543145.1	90.23	0.5484262093013671	0.3871	1.0	1.0	1.0	319.0	317.0	65	69	69	Proteobacteria	AAA536-G10 sp902593735 vs AAA536-G10 sp902543145	held_out	1.0
GCA_902587565.1__GCA_902521325.1	91.53	0.5897343455465024	0.46809	0.0	2.0	2.0	149.0	144.0	36	42	42	Proteobacteria	AG-337-I02 sp902587565 vs AG-337-I02 sp902521325	held_out	2.0
GCA_003157055.1__GCA_003142255.1	90.29	0.4766892206852429	0.43852	0.0	0.0	3.0	1619.0	1274.0	463	21	463	Bacteroidota	LD21 sp003157055 vs LD21 sp003142255	held_out	3.0
GCF_000964545.1__GCF_000241525.1	94.37	0.3547403953023698	0.34051	18.0	2.0	0.0	985.0	990.0	43	63	63	Proteobacteria	Comamonas thiooxydans vs Comamonas testosteroni	held_out	2.0
GCA_905234985.1__GCA_902764565.1	89.48	0.5540571902237625	0.56818	9.0	20.0	1.0	2507.0	2815.0	99	510	510	Firmicutes_A	RUG563 sp905234985 vs RUG563 sp902764565	held_out	20.0
GCF_003611695.1__GCF_003611675.1	88.61	0.5018420687853762	0.50127	68.0	2.0	1.0	6160.0	6352.0	530	937	937	Myxococcota	Corallococcus carmarthensis vs Corallococcus sp003611675	held_out	2.0
GCF_018613055.1__GCF_018613155.1	85.32	0.4088060953791702	0.4759	6.0	7.0	4.0	2561.0	2560.0	44	78	78	Firmicutes	Mesobacillus sp018613055 vs Mesobacillus sp018613155	held_out	7.0
GCF_017696015.1__GCA_902519235.1	90.23	0.5079645130067153	0.56471	0.0	3.0	3.0	166.0	220.0	2	56	56	Cyanobacteria	Prochlorococcus_A marinus_AE vs Prochlorococcus_A sp902519235	held_out	3.0
GCF_002101735.1__GCF_003402475.1	90.57	0.5805643703184384	0.63926	12.0	2.0	2.0	1519.0	1492.0	180	45	180	Actinobacteriota	Mycobacterium kyorinense vs Mycobacterium sp003402475	held_out	2.0
GCF_009496165.1__GCF_000257905.1	93.49	0.5076507161975872	0.50794	21.0	6.0	1.0	1024.0	1049.0	18	82	82	Firmicutes	Streptococcus mitis_BM vs Streptococcus mitis_L	held_out	6.0
GCF_014284365.1__GCF_014284235.1	89.77	0.4668301256721278	0.49047	9.0	0.0	2.0	1255.0	1242.0	82	59	82	Proteobacteria	Undibacterium sp014284365 vs Undibacterium sp014284235	held_out	2.0
GCA_900550895.1__GCA_905221215.1	88.61	0.6383831092473442	0.62385	2.0	0.0	4.0	1066.0	973.0	205	137	205	Firmicutes	Streptococcus sp900550895 vs Streptococcus sp905221215	held_out	4.0
GCA_902622575.1__GCA_902595555.1	84.86	0.5309070581658772	0.25	0.0	0.0	0.0	365.0	356.0	32	15	32	Bacteroidota	MED-G14 sp902622575 vs MED-G14 sp902595555	held_out	0.0
GCF_009604455.1__GCF_006715785.1	92.1	0.4427416783492841	0.39717	84.0	32.0	63.0	3908.0	3877.0	59	9	59	Actinobacteriota	Streptomyces sp009604455 vs Streptomyces puniciscabiei	held_out	63.0
GCA_003212035.1__GCF_001180245.1	93.2	0.339970729981398	0.32515	0.0	6.0	6.0	216.0	253.0	67	136	136	Cyanobacteria	Prochlorococcus_A sp003212035 vs Prochlorococcus_A marinus_F	held_out	6.0
GCF_900215145.1__GCF_900103785.1	86.64	0.6507586417618821	0.65318	43.0	10.0	13.0	2947.0	2957.0	26	41	41	Actinobacteriota	Geodermatophilus sabuli vs Geodermatophilus siccatus	held_out	13.0
GCF_002291145.1__GCF_001514305.1	88.05	0.4865705673063197	0.46477	75.0	26.0	33.0	5680.0	5677.0	228	248	248	Actinobacteriota	Streptomyces sp002291145 vs Streptomyces dysideae	held_out	33.0
GCA_902633185.1__GCA_902534735.1	94.69	0.614174083289426	0.66995	2.0	1.0	1.0	147.0	157.0	42	28	42	Proteobacteria	Pelagibacter sp902633185 vs Pelagibacter sp902534735	held_out	1.0
GCA_003561535.1__GCA_003554005.1	90.61	0.5139333620230636	0.56225	0.0	0.0	0.0	1349.0	1379.0	322	421	421	Actinobacteriota	T1Sed10-7 sp003561535 vs T1Sed10-7 sp003554005	held_out	0.0
GCA_902550225.1__GCA_902536655.1	90.65	0.6546488394055371	0.65934	0.0	2.0	2.0	139.0	139.0	27	32	32	Proteobacteria	GCA-2691245 sp902550225 vs GCA-2691245 sp902536655	held_out	2.0
GCF_000181515.1__GCA_013001165.1	85.37	0.3967876591830382	0.51304	0.0	2.0	1.0	1285.0	1402.0	19	289	289	Proteobacteria	Qipengyuania sp000181515 vs Qipengyuania sp013001165	held_out	2.0
GCA_902564785.1__GCA_902555665.1	91.04	0.3369489919198413	0.35802	0.0	2.0	1.0	202.0	197.0	46	45	46	Proteobacteria	Pelagibacter sp902564785 vs Pelagibacter sp902555665	held_out	2.0
GCF_900236475.1__GCF_004803895.1	90.81	0.8718548083240818	0.90899	66.0	126.0	131.0	3262.0	3262.0	1	1	1	Actinobacteriota	Streptomyces chartreusis_D vs Streptomyces hawaiiensis	held_out	131.0
GCF_003989515.1__GCF_003234115.1	86.77	0.5291591238329437	0.4629	2.0	0.0	3.0	2052.0	2032.0	254	46	254	Actinobacteriota	Curtobacterium sp003989515 vs Curtobacterium sp003234115	held_out	3.0
GCF_001426405.1__GCF_014649015.1	89.26	0.5386899281708436	0.56495	35.0	24.0	16.0	4006.0	4032.0	31	222	222	Actinobacteriota	Streptomyces sp001426405 vs Streptomyces narbonensis	held_out	24.0
GCF_007829615.1__GCF_004000765.1	88.36	0.5079249981116694	0.5	20.0	0.0	0.0	2169.0	2198.0	36	110	110	Firmicutes	Paenibacillus_E sp007829615 vs Paenibacillus_E chondroitinus	held_out	0.0
GCA_003281065.1__GCA_902528805.1	85.29	0.4559325165581739	0.53333	0.0	4.0	4.0	158.0	152.0	46	63	63	Proteobacteria	HIMB59 sp003281065 vs HIMB59 sp902528805	held_out	4.0
GCF_003352385.1__GCF_000222025.1	94.83	0.6146040391190268	0.60044	20.0	29.0	8.0	590.0	618.0	1	22	22	Proteobacteria	Haemophilus haemolyticus_I vs Haemophilus haemolyticus_G	held_out	29.0
GCA_003265685.1__GCF_004011805.1	93.25	0.4731957773015415	0.48818	49.0	0.0	4.0	3157.0	2912.0	313	143	313	Proteobacteria	Piscinibacter caeni vs Piscinibacter defluvii	held_out	4.0
GCA_005777515.1__GCA_003569145.1	94.29	0.4414394466586533	0.51835	0.0	0.0	0.0	290.0	93.0	141	8	141	Actinobacteriota	MAG-120802 sp005777515 vs MAG-120802 sp003569145	held_out	0.0
GCF_003201195.1__GCF_900116685.1	91.96	0.6640449619014668	0.63342	30.0	2.0	8.0	807.0	761.0	85	32	85	Proteobacteria	Nitrosomonas eutropha vs Nitrosomonas eutropha_A	held_out	8.0
GCA_902524635.1__GCA_902520695.1	90.38	0.3948929513695725	0.33962	0.0	2.0	2.0	200.0	154.0	62	28	62	Proteobacteria	Pelagibacter sp902524635 vs Pelagibacter sp902520695	held_out	2.0
GCA_003281005.1__GCA_902522385.1	91.26	0.6503795428522964	0.61728	3.0	0.0	0.0	201.0	202.0	37	32	37	Proteobacteria	Pelagibacter sp003281005 vs Pelagibacter sp902522385	held_out	0.0
GCA_003260025.2__GCF_014647835.1	88.46	0.5483058032603698	0.54961	15.0	16.0	15.0	4455.0	4434.0	285	119	285	Actinobacteriota	Microbispora triticiradicis vs Microbispora aerata	held_out	16.0
GCF_018130615.1__GCF_002278135.2	88.1	0.6227764397154726	0.62262	43.0	16.0	90.0	4028.0	4003.0	49	1	49	Proteobacteria	Bradyrhizobium manausense_A vs Bradyrhizobium ottawaense	held_out	90.0
GCF_900199455.1__GCF_002356515.1	93.37	0.6029807476256501	0.58699	45.0	15.0	80.0	2938.0	2843.0	233	5	233	Proteobacteria	Mesorhizobium carmichaelinearum vs Mesorhizobium loti_C	held_out	80.0
GCA_009921765.1__GCA_018969885.1	88.22	0.5176644753183527	0.51071	0.0	0.0	0.0	1316.0	1556.0	630	605	630	Proteobacteria	SYIM01 sp009921765 vs SYIM01 sp018969885	held_out	0.0
GCF_900207575.1__GCF_002407205.1	85.48	0.4316022924038148	0.37931	30.0	11.0	48.0	1785.0	1771.0	65	4	65	Proteobacteria	Cereibacter_A ovatus vs Cereibacter_A sp002407205	held_out	48.0
GCF_000158815.1__GCF_900091595.1	92.15	0.4585162515732726	0.45123	42.0	51.0	8.0	3070.0	3092.0	339	107	339	Actinobacteriota	Micromonospora sp000158815 vs Micromonospora haikouensis	held_out	51.0
GCA_900553545.1__GCA_002298695.1	88.03	0.4655679975502648	0.46377	2.0	5.0	5.0	897.0	917.0	246	365	365	Firmicutes_A	CAG-170 sp900553545 vs CAG-170 sp002298695	held_out	5.0
GCF_017312725.1__GCF_016865425.1	90.09	0.4648538121419424	0.46881	29.0	6.0	83.0	4682.0	4621.0	162	1	162	Actinobacteriota	Actinocatenispora sp017312725 vs Actinocatenispora thailandica	held_out	83.0
GCF_003236315.1__GCF_003236305.1	88.46	0.4863851836439731	0.47561	3.0	2.0	2.0	3507.0	3486.0	609	561	609	Actinobacteriota	Micromonospora craterilacus vs Micromonospora endophytica	held_out	2.0
GCA_002863125.1__GCA_002448555.1	93.11	0.5092124762128849	0.49103	0.0	0.0	0.0	428.0	677.0	35	271	271	Bacteroidota	UA16 sp002863125 vs UA16 sp002448555	held_out	0.0
GCF_002259405.1__GCF_002258315.1	92.03	0.5753456197619803	0.5811	3.0	3.0	2.0	1027.0	1043.0	29	66	66	Actinobacteriota	Rhodococcus_B sp002259405 vs Rhodococcus_B sp002258315	held_out	3.0
GCF_003815915.1__GCF_903166575.1	88.51	0.4295748410939178	0.38938	4.0	27.0	4.0	1994.0	2029.0	1	56	56	Bacteroidota	Chryseobacterium indoltheticum vs Chryseobacterium sp903166575	held_out	27.0
GCF_004803815.1__GCF_004803795.1	90.31	0.6334458565349029	0.64767	33.0	70.0	76.0	1498.0	1498.0	1	1	1	Campylobacterota	Campylobacter_A showae vs Campylobacter_A rectus	held_out	76.0
GCF_003610735.1__GCF_003867075.1	86.92	0.2731449521167031	0.17391	16.0	7.0	31.0	1259.0	1234.0	17	1	17	Bacteroidota	Tenacibaculum lutimaris vs Tenacibaculum mesophilum	held_out	31.0
GCF_019048845.1__GCF_009665255.1	90.63	0.0653020870687551	0.05057	4.0	6.0	6.0	1892.0	1894.0	3	2	3	Proteobacteria	Vibrio sp000176715 vs Vibrio metoecus_B	held_out	6.0
GCF_001270495.1__GCF_001513975.1	89.85	0.5637097458036855	0.55882	44.0	29.0	41.0	4349.0	4234.0	277	53	277	Actinobacteriota	Streptomyces viridochromogenes_A vs Streptomyces curacoi	held_out	41.0
GCF_904846525.1__GCA_018448495.1	95.77	0.421106243299766	0.41346	7.0	0.0	16.0	955.0	838.0	62	2	62	Proteobacteria	Psychrobacter sp904846525 vs Psychrobacter sp018448495	held_out	16.0
GCA_900552235.1__GCA_000434175.1	94.54	0.4345125556522102	0.45771	9.0	0.0	0.0	463.0	463.0	45	94	94	Firmicutes	CAG-611 sp900552235 vs CAG-611 sp000434175	held_out	0.0
GCA_902625035.1__GCA_902544985.1	89.62	0.4918527100467236	0.38462	0.0	1.0	1.0	165.0	160.0	26	27	27	Proteobacteria	Pelagibacter sp902625035 vs Pelagibacter sp902544985	held_out	1.0
GCA_002728075.1__GCA_902598305.1	87.71	0.4905508326433675	0.46552	0.0	0.0	0.0	378.0	278.0	119	26	119	Bacteroidota	TMED96 sp002728075 vs TMED96 sp902598305	held_out	0.0
GCF_004348595.1__GCF_900091605.1	86.53	0.4844654021854498	0.47667	8.0	1.0	9.0	3038.0	3005.0	292	25	292	Actinobacteriota	Micromonospora sp004348595 vs Micromonospora tulbaghiae	held_out	9.0
GCA_003278045.1__GCF_000759975.1	90.55	0.5386414131776031	0.57143	0.0	3.0	4.0	233.0	190.0	44	17	44	Cyanobacteria	Prochlorococcus_A sp003278045 vs Prochlorococcus_A marinus_M	held_out	4.0
GCF_011067745.1__GCF_014646255.1	88.26	0.410605123730959	0.41959	66.0	19.0	34.0	3690.0	3714.0	42	63	63	Actinobacteriota	Lentzea alba vs Lentzea pudingi	held_out	34.0
GCA_900542125.1__GCA_900540935.1	94.16	0.5814124349213103	0.56852	13.0	4.0	2.0	765.0	762.0	101	59	101	Actinobacteriota	Collinsella sp900542125 vs Collinsella sp900540935	held_out	4.0
GCF_000773965.1__GCF_011395035.1	84.33	0.5207478813001788	0.52294	2.0	4.0	12.0	1734.0	1707.0	101	34	101	Proteobacteria	Pantoea cancerogena_A vs Pantoea cypripedii_A	held_out	12.0
GCA_902618335.1__GCA_902573335.1	90.87	0.4691062868184367	0.54	0.0	0.0	0.0	149.0	156.0	51	74	74	Cyanobacteria	Prochlorococcus_A sp902618335 vs Prochlorococcus_A sp902573335	held_out	0.0
GCF_000472665.1__GCF_003260995.1	85.85	0.4661900713157849	0.38571	2.0	4.0	31.0	1860.0	1800.0	80	3	80	Firmicutes_A	Acetobacterium dehalogenans vs Acetobacterium sp003260995	held_out	31.0
GCF_001904655.1__GCF_000317555.1	93.5	0.4627596668951083	0.44621	59.0	10.0	37.0	1994.0	1985.0	43	5	43	Cyanobacteria	Chroogloeocystis siderophila vs Chroogloeocystis sp000317555	held_out	37.0
GCF_003385415.1__GCF_014779605.1	89.53	0.4984628166468616	0.43548	4.0	5.0	3.0	2227.0	2170.0	158	94	158	Bacteroidota	Chryseobacterium piscium vs Chryseobacterium sp014779605	held_out	5.0
GCA_005884925.1__GCA_005885035.1	88.53	0.5218976639619773	0.54425	1.0	5.0	4.0	1145.0	1162.0	127	188	188	Actinobacteriota	AC-51 sp005884925 vs AC-51 sp005885035	held_out	5.0
GCF_005406125.1__GCF_000336615.1	88.57	0.1970125804461927	0.19097	17.0	14.0	13.0	1853.0	1878.0	33	81	81	Halobacteriota	Haloarcula sp005406125 vs Haloarcula amylolytica	held_out	14.0
GCF_000307225.1__GCF_000321005.1	86.97	0.3329831932773109	0.18333	15.0	8.0	15.0	731.0	733.0	93	39	93	Firmicutes_A	Anaerococcus vaginalis_B vs Anaerococcus senegalensis	held_out	15.0
GCA_900557505.1__GCA_018382125.1	93.18	0.5111270942629886	0.52486	0.0	2.0	2.0	895.0	616.0	285	52	285	Actinobacteriota	Collinsella sp900557505 vs Collinsella sp018382125	held_out	2.0
GCF_002750975.1__GCF_006970445.1	88.65	0.0042596355423708	0.00255	6.0	35.0	40.0	2500.0	2493.0	9	2	9	Proteobacteria	Stenotrophomonas indicatrix vs Stenotrophomonas maltophilia_AU	held_out	40.0
GCF_014229095.1__GCA_000183865.1	94.86	0.3288801692989411	0.30839	30.0	39.0	154.0	2655.0	2646.0	9	1378	1378	Firmicutes	Listeria cayugensis vs Listeria marthii	held_out	154.0
GCA_002454415.1__GCA_002420705.1	86.59	0.4086055046811253	0.47619	2.0	0.0	0.0	1820.0	1768.0	304	109	304	Bacteroidota	Sphingobacterium sp002454415 vs Sphingobacterium sp002420705	held_out	0.0
GCF_018687635.1__GCF_018687355.1	83.79	0.0	0.0	0.0	0.0	0.0	451.0	452.0	3	2	3	Proteobacteria	Polynucleobacter sp018687635 vs Polynucleobacter sp018687355	held_out	0.0
GCA_015055835.1__GCA_017508485.1	89.02	0.3831605267626639	0.38043	8.0	0.0	0.0	497.0	488.0	37	17	37	Firmicutes_A	SIG381 sp015055835 vs SIG381 sp017508485	held_out	0.0
GCA_017505635.1__GCA_017436765.1	86.72	0.5013013370684541	0.53488	2.0	15.0	11.0	878.0	937.0	49	159	159	Firmicutes_A	RGIG3102 sp017505635 vs RGIG3102 sp017436765	held_out	15.0
GCA_002508705.1__GCA_002503885.1	86.45	0.4394338307090212	0.40367	1.0	1.0	0.0	1479.0	1506.0	82	167	167	Halobacteriota	Methanoculleus sp002508705 vs Methanoculleus marisnigri_B	held_out	1.0
GCF_016907475.1__GCF_013155335.1	89.06	0.7813936507409681	0.7806	6.0	42.0	8.0	1955.0	1958.0	1	9	9	Actinobacteriota	Nocardioides cavernae vs Nocardioides sp013155335	held_out	42.0
GCF_900497695.1__GCF_001320525.1	85.46	0.2945868247573237	0.28049	11.0	14.0	3.0	2319.0	2339.0	18	106	106	Proteobacteria	Pseudomonas_E wadenswilerensis vs Pseudomonas_E sp001320525	held_out	14.0
GCF_018616375.1__GCF_000416965.1	93.97	0.4252542490244387	0.43585	4.0	0.0	0.0	425.0	437.0	28	23	28	Firmicutes	Exiguobacterium sp018616375 vs Exiguobacterium chiriqhucha	held_out	0.0
GCF_003970915.1__GCF_002007105.1	86.95	0.5181214999176557	0.45855	30.0	14.0	14.0	4562.0	4566.0	66	46	66	Bacteroidota	Solirubrum gummosum vs Solirubrum sp002007105	held_out	14.0
GCF_004684095.1__GCF_001596155.1	88.89	0.5900892236388128	0.60902	48.0	20.0	107.0	4382.0	4356.0	83	3	83	Bacteroidota	Hymenobacter sp004684095 vs Hymenobacter sp001596155	held_out	107.0
GCF_000716545.1__GCF_013364235.1	93.34	0.4877474778655516	0.48606	38.0	5.0	72.0	3626.0	3351.0	227	1	227	Actinobacteriota	Kitasatospora phosalacinea vs Kitasatospora sp013364235	held_out	72.0
GCA_902604035.1__GCA_902581605.1	91.88	0.6151540095887515	0.67188	0.0	2.0	2.0	178.0	161.0	51	36	51	Proteobacteria	Pelagibacter sp902604035 vs Pelagibacter sp902581605	held_out	2.0
GCA_009924725.1__GCA_903939005.1	87.28	0.4631640270624961	0.48611	0.0	0.0	0.0	658.0	668.0	311	295	311	Actinobacteriota	Planktophila sp009924725 vs Planktophila sp903939005	held_out	0.0
